resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,statusId,stop,pit_stop_lap,pit_stop_duration
20962,848,5,205,19,19,0.0,55,12,1,14,23241
20962,848,5,205,19,19,0.0,55,12,2,26,21126
20962,848,5,205,19,19,0.0,55,12,3,42,22632
20963,848,15,205,20,20,0.0,55,12,1,18,23327
20963,848,15,205,20,20,0.0,55,12,2,34,22131
20964,848,10,166,21,21,0.0,55,12,1,17,21900
20964,848,10,166,21,21,0.0,55,12,2,42,22030
20965,848,816,166,23,22,0.0,55,12,1,18,21943
20965,848,816,166,23,22,0.0,55,12,2,37,22250
20966,848,24,164,22,23,0.0,54,13,1,15,24459
20966,848,24,164,22,23,0.0,54,13,2,28,22766
20966,848,24,164,22,23,0.0,54,13,3,43,22235
20967,848,39,164,24,24,0.0,54,13,1,14,28030
20967,848,39,164,24,24,0.0,54,13,2,29,24675
20967,848,39,164,24,24,0.0,54,13,3,44,26059
20968,849,4,6,3,1,25.0,52,1,1,12,26566
20968,849,4,6,3,1,25.0,52,1,2,27,23974
20968,849,4,6,3,1,25.0,52,1,3,39,23474
20969,849,20,9,2,2,18.0,52,1,1,13,24818
20969,849,20,9,2,2,18.0,52,1,2,27,31558
20969,849,20,9,2,2,18.0,52,1,3,36,23137
20970,849,17,9,1,3,15.0,52,1,1,12,23973
20970,849,17,9,1,3,15.0,52,1,2,26,25490
20970,849,17,9,1,3,15.0,52,1,3,38,23785
20971,849,1,1,10,4,12.0,52,1,1,12,25100
20971,849,1,1,10,4,12.0,52,1,2,24,24065
20971,849,1,1,10,4,12.0,52,1,3,37,23340
20972,849,13,6,4,5,10.0,52,1,1,13,24159
20972,849,13,6,4,5,10.0,52,1,2,26,23929
20972,849,13,6,4,5,10.0,52,1,3,41,23238
20973,849,3,131,9,6,8.0,52,1,1,12,24722
20973,849,3,131,9,6,8.0,52,1,2,30,24399
20974,849,815,15,12,7,6.0,52,1,1,12,25386
20974,849,815,15,12,7,6.0,52,1,2,32,25619
20975,849,2,4,16,8,4.0,52,1,1,10,24716
20975,849,2,4,16,8,4.0,52,1,2,30,24434
20976,849,30,131,13,9,2.0,52,1,1,9,30242
20976,849,30,131,13,9,2.0,52,1,2,16,31751
20976,849,30,131,13,9,2.0,52,1,3,31,24651
20977,849,153,5,18,10,1.0,52,1,1,12,24719
20977,849,153,5,18,10,1.0,52,1,2,31,24095
20978,849,16,10,11,11,0.0,52,1,1,11,25737
20978,849,16,10,11,11,0.0,52,1,2,25,24077
20978,849,16,10,11,11,0.0,52,1,3,40,27240
20979,849,808,4,14,12,0.0,52,1,1,11,24880
20979,849,808,4,14,12,0.0,52,1,2,38,24172
20980,849,22,3,15,13,0.0,51,11,1,11,25860
20980,849,22,3,15,13,0.0,51,11,2,31,23955
20981,849,813,3,7,14,0.0,51,11,1,11,26238
20981,849,813,3,7,14,0.0,51,11,2,24,24272
20981,849,813,3,7,14,0.0,51,11,3,35,23869
20982,849,814,10,6,15,0.0,51,11,1,12,26612
20982,849,814,10,6,15,0.0,51,11,2,24,45291
20982,849,814,10,6,15,0.0,51,11,3,26,31471
20983,849,10,166,20,16,0.0,50,12,1,11,25416
20983,849,10,166,20,16,0.0,50,12,2,30,24959
20984,849,816,166,22,17,0.0,50,12,1,11,28742
20984,849,816,166,22,17,0.0,50,12,2,28,25428
20985,849,24,164,23,18,0.0,50,12,1,11,26643
20985,849,24,164,23,18,0.0,50,12,2,31,25505
20986,849,817,164,24,19,0.0,49,13,1,12,25872
20986,849,817,164,24,19,0.0,49,13,2,28,26942
20987,849,18,1,5,20,0.0,39,61,1,11,25070
20987,849,18,1,5,20,0.0,39,61,2,26,24287
20987,849,18,1,5,20,0.0,39,61,3,39,23292
20988,849,67,5,19,21,0.0,25,3,1,11,26279
20988,849,67,5,19,21,0.0,25,3,2,25,24620
20989,849,155,15,8,22,0.0,23,5,1,11,28448
20989,849,155,15,8,22,0.0,23,5,2,20,31551
20992,850,1,1,2,1,25.0,60,1,1,16,20982
20992,850,1,1,2,1,25.0,60,1,2,31,20496
20992,850,1,1,2,1,25.0,60,1,3,51,20403
20993,850,4,6,4,2,18.0,60,1,1,16,20430
20993,850,4,6,4,2,18.0,60,1,2,32,20035
20993,850,4,6,4,2,18.0,60,1,3,53,19975
20994,850,17,9,1,3,15.0,60,1,1,14,20440
20994,850,17,9,1,3,15.0,60,1,2,30,21299
20994,850,17,9,1,3,15.0,60,1,3,56,20324
20995,850,20,9,3,4,12.0,60,1,1,16,20394
20995,850,20,9,3,4,12.0,60,1,2,40,20274
20995,850,20,9,3,4,12.0,60,1,3,59,20110
20996,850,13,6,5,5,10.0,60,1,1,17,20344
20996,850,13,6,5,5,10.0,60,1,2,41,20185
20996,850,13,6,5,5,10.0,60,1,3,59,21903
20997,850,16,10,8,6,8.0,60,1,1,22,20839
20997,850,16,10,8,6,8.0,60,1,2,48,20879
20998,850,3,131,6,7,6.0,59,11,1,14,20348
20998,850,3,131,6,7,6.0,59,11,2,36,20975
20998,850,3,131,6,7,6.0,59,11,3,53,20047
20999,850,30,131,10,8,4.0,59,11,1,15,20768
20999,850,30,131,10,8,4.0,59,11,2,37,20299
20999,850,30,131,10,8,4.0,59,11,3,56,19930
21000,850,155,15,17,9,2.0,59,11,1,20,20882
21000,850,155,15,17,9,2.0,59,11,2,48,21267
21001,850,808,4,9,10,1.0,59,11,1,23,21449
21001,850,808,4,9,10,1.0,59,11,2,46,20572
21002,850,815,15,15,11,0.0,59,11,1,8,27247
21002,850,815,15,15,11,0.0,59,11,2,41,21645
21003,850,153,5,16,12,0.0,59,11,1,23,21062
21003,850,153,5,16,12,0.0,59,11,2,43,21689
21004,850,814,10,12,13,0.0,59,11,1,23,23676
21004,850,814,10,12,13,0.0,59,11,2,51,22535
21005,850,813,3,13,14,0.0,59,11,1,15,21601
21005,850,813,3,13,14,0.0,59,11,2,35,21057
21006,850,67,5,24,15,0.0,59,11,1,10,27301
21006,850,67,5,24,15,0.0,59,11,2,36,20954
21007,850,5,205,18,16,0.0,58,12,1,26,22088
21007,850,5,205,18,16,0.0,58,12,2,50,21175
21008,850,10,166,19,17,0.0,57,13,1,22,22252
21008,850,10,166,19,17,0.0,57,13,2,48,21252
21009,850,816,166,21,18,0.0,57,13,1,24,20762
21009,850,816,166,21,18,0.0,57,13,2,49,23588
21010,850,817,164,22,19,0.0,57,13,1,21,22319
21010,850,817,164,22,19,0.0,57,13,2,49,24053
21011,850,812,205,20,20,0.0,56,14,1,10,31879
21011,850,812,205,20,20,0.0,56,14,2,28,22331
21011,850,812,205,20,20,0.0,56,14,3,51,22458
21012,850,24,164,23,21,0.0,37,10,1,20,22048
21013,850,18,1,7,22,0.0,35,9,1,24,20952
21016,851,18,1,3,1,25.0,70,1,1,11,21786
21016,851,18,1,3,1,25.0,70,1,2,27,21065
21016,851,18,1,3,1,25.0,70,1,3,42,20046
21017,851,20,9,1,2,18.0,70,1,1,12,20690
21017,851,20,9,1,2,18.0,70,1,2,28,20611
21017,851,20,9,1,2,18.0,70,1,3,41,19664
21018,851,4,6,5,3,15.0,70,1,1,12,22886
21018,851,4,6,5,3,15.0,70,1,2,25,23208
21018,851,4,6,5,3,15.0,70,1,3,36,19936
21018,851,4,6,5,3,15.0,70,1,4,47,20126
21019,851,1,1,2,4,12.0,70,1,1,12,21880
21019,851,1,1,2,4,12.0,70,1,2,26,20803
21019,851,1,1,2,4,12.0,70,1,3,40,20861
21019,851,1,1,2,4,12.0,70,1,4,52,20855
21019,851,1,1,2,4,12.0,70,1,5,54,21628
21019,851,1,1,2,4,12.0,70,1,6,56,13173
21020,851,17,9,6,5,10.0,70,1,1,10,20854
21020,851,17,9,6,5,10.0,70,1,2,25,20000
21020,851,17,9,6,5,10.0,70,1,3,39,20673
21020,851,17,9,6,5,10.0,70,1,4,51,21122
21020,851,17,9,6,5,10.0,70,1,5,53,20715
21021,851,13,6,4,6,8.0,70,1,1,10,22293
21021,851,13,6,4,6,8.0,70,1,2,25,21138
21021,851,13,6,4,6,8.0,70,1,3,40,22453
21021,851,13,6,4,6,8.0,70,1,4,58,21157
21022,851,814,10,11,7,6.0,69,11,1,11,22262
21022,851,814,10,11,7,6.0,69,11,2,27,20801
21022,851,814,10,11,7,6.0,69,11,3,42,20935
21023,851,67,5,23,8,4.0,69,11,1,12,22349
21023,851,67,5,23,8,4.0,69,11,2,25,21460
21023,851,67,5,23,8,4.0,69,11,3,43,20360
21024,851,3,131,7,9,2.0,69,11,1,12,20767
21024,851,3,131,7,9,2.0,69,11,2,27,19939
21024,851,3,131,7,9,2.0,69,11,3,50,20563
21024,851,3,131,7,9,2.0,69,11,4,54,23244
21025,851,153,5,16,10,1.0,69,11,1,13,23734
21025,851,153,5,16,10,1.0,69,11,2,24,22552
21025,851,153,5,16,10,1.0,69,11,3,47,21345
21026,851,155,15,13,11,0.0,69,11,1,12,23725
21026,851,155,15,13,11,0.0,69,11,2,34,22852
21026,851,155,15,13,11,0.0,69,11,3,62,21258
21027,851,808,4,12,12,0.0,69,11,1,10,25532
21027,851,808,4,12,12,0.0,69,11,2,25,24194
21027,851,808,4,12,12,0.0,69,11,3,50,21353
21027,851,808,4,12,12,0.0,69,11,4,53,21609
21028,851,22,3,15,13,0.0,68,12,1,10,22640
21028,851,22,3,15,13,0.0,68,12,2,24,22217
21028,851,22,3,15,13,0.0,68,12,3,37,20580
21028,851,22,3,15,13,0.0,68,12,4,50,31539
21028,851,22,3,15,13,0.0,68,12,5,52,25596
21029,851,16,10,8,14,0.0,68,12,1,12,21902
21029,851,16,10,8,14,0.0,68,12,2,26,20589
21029,851,16,10,8,14,0.0,68,12,3,50,21796
21029,851,16,10,8,14,0.0,68,12,4,53,21503
21030,851,815,15,10,15,0.0,68,12,1,12,22215
21030,851,815,15,10,15,0.0,68,12,2,24,20570
21030,851,815,15,10,15,0.0,68,12,3,32,13201
21030,851,815,15,10,15,0.0,68,12,4,44,20917
21031,851,813,3,17,16,0.0,68,12,1,11,23397
21031,851,813,3,17,16,0.0,68,12,2,16,13186
21031,851,813,3,17,16,0.0,68,12,3,28,21426
21031,851,813,3,17,16,0.0,68,12,4,50,23016
21031,851,813,3,17,16,0.0,68,12,5,53,22825
21032,851,10,166,20,17,0.0,66,14,1,11,22222
21032,851,10,166,20,17,0.0,66,14,2,28,20613
21032,851,10,166,20,17,0.0,66,14,3,53,20929
21033,851,817,164,22,18,0.0,66,14,1,13,22844
21033,851,817,164,22,18,0.0,66,14,2,28,23563
21033,851,817,164,22,18,0.0,66,14,3,43,21651
21034,851,816,166,24,19,0.0,65,15,1,11,25337
21034,851,816,166,24,19,0.0,65,15,2,29,20916
21034,851,816,166,24,19,0.0,65,15,3,47,49849
21034,851,816,166,24,19,0.0,65,15,4,51,22470
21035,851,24,164,21,20,0.0,65,15,1,12,23633
21035,851,24,164,21,20,0.0,65,15,2,25,22501
21035,851,24,164,21,20,0.0,65,15,3,37,27839
21035,851,24,164,21,20,0.0,65,15,4,48,23010
21035,851,24,164,21,20,0.0,65,15,5,51,22458
21036,851,5,205,18,21,0.0,55,47,1,12,22772
21036,851,5,205,18,21,0.0,55,47,2,24,22147
21036,851,5,205,18,21,0.0,55,47,3,43,20990
21036,851,5,205,18,21,0.0,55,47,4,49,22364
21036,851,5,205,18,21,0.0,55,47,5,52,21715
21037,851,30,131,9,22,0.0,26,6,1,13,21948
21037,851,30,131,9,22,0.0,26,6,2,26,20071
21038,851,2,4,14,23,0.0,23,42,1,11,21371
21038,851,2,4,14,23,0.0,23,42,2,23,25434
21039,851,15,205,19,24,0.0,17,44,1,13,23118
21040,852,20,9,1,1,25.0,44,1,1,5,20898
21040,852,20,9,1,1,25.0,44,1,2,13,21411
21040,852,20,9,1,1,25.0,44,1,3,30,20786
21041,852,17,9,3,2,18.0,44,1,1,3,21015
21041,852,17,9,3,2,18.0,44,1,2,31,20947
21042,852,18,1,13,3,15.0,44,1,1,3,26046
21042,852,18,1,13,3,15.0,44,1,2,13,21756
21042,852,18,1,13,3,15.0,44,1,3,32,21640
21043,852,4,6,8,4,12.0,44,1,1,8,20994
21043,852,4,6,8,4,12.0,44,1,2,29,21243
21044,852,30,131,24,5,10.0,44,1,1,4,20153
21044,852,30,131,24,5,10.0,44,1,2,13,20226
21044,852,30,131,24,5,10.0,44,1,3,31,21319
21045,852,3,131,5,6,8.0,44,1,1,11,23090
21045,852,3,131,5,6,8.0,44,1,2,30,21171
21046,852,16,10,15,7,6.0,44,1,1,13,22773
21046,852,16,10,15,7,6.0,44,1,2,31,20983
21047,852,13,6,4,8,4.0,44,1,1,9,22267
21047,852,13,6,4,8,4.0,44,1,2,30,21856
21047,852,13,6,4,8,4.0,44,1,3,32,21485
21048,852,808,4,10,9,2.0,44,1,1,12,21395
21048,852,808,4,10,9,2.0,44,1,2,30,21979
21049,852,813,3,21,10,1.0,44,1,1,12,21421
21049,852,813,3,21,10,1.0,44,1,2,29,22303
21050,852,814,10,17,11,0.0,44,1,1,14,21334
21050,852,814,10,17,11,0.0,44,1,2,30,21350
21051,852,155,15,12,12,0.0,44,1,1,14,24161
21051,852,155,15,12,12,0.0,44,1,2,29,21269
21052,852,811,4,7,13,0.0,44,1,1,1,30795
21052,852,811,4,7,13,0.0,44,1,2,8,13968
21052,852,811,4,7,13,0.0,44,1,3,21,20756
21053,852,15,205,18,14,0.0,43,11,1,13,22159
21053,852,15,205,18,14,0.0,43,11,2,31,21484
21054,852,5,205,16,15,0.0,43,11,1,1,28539
21054,852,5,205,16,15,0.0,43,11,2,13,22009
21054,852,5,205,16,15,0.0,43,11,3,33,22306
21055,852,22,3,14,16,0.0,43,11,1,13,21818
21055,852,22,3,14,16,0.0,43,11,2,31,21478
21055,852,22,3,14,16,0.0,43,11,3,40,47753
21056,852,816,166,20,17,0.0,43,11,1,13,22939
21056,852,816,166,20,17,0.0,43,11,2,36,22114
21057,852,10,166,19,18,0.0,43,11,1,1,35092
21057,852,10,166,19,18,0.0,43,11,2,6,13914
21057,852,10,166,19,18,0.0,43,11,3,14,24204
21057,852,10,166,19,18,0.0,43,11,4,35,21721
21058,852,24,164,22,19,0.0,43,11,1,11,21766
21058,852,24,164,22,19,0.0,43,11,2,27,30959
21059,852,815,15,9,20,0.0,27,22,1,5,26092
21059,852,815,15,9,20,0.0,27,22,2,22,14089
21059,852,815,15,9,20,0.0,27,22,3,23,23883
21060,852,817,164,23,21,0.0,13,5,1,13,23780
21061,852,1,1,2,22,0.0,12,4,1,10,21895
21064,853,20,9,1,1,25.0,53,1,1,20,22124
21064,853,20,9,1,1,25.0,53,1,2,35,21378
21065,853,18,1,3,2,18.0,53,1,1,17,21660
21065,853,18,1,3,2,18.0,53,1,2,33,22095
21066,853,4,6,4,3,15.0,53,1,1,19,22539
21066,853,4,6,4,3,15.0,53,1,2,34,21989
21067,853,1,1,2,4,12.0,53,1,1,18,22083
21067,853,1,1,2,4,12.0,53,1,2,34,21876
21068,853,30,131,8,5,10.0,53,1,1,16,22709
21068,853,30,131,8,5,10.0,53,1,2,37,22014
21069,853,13,6,6,6,8.0,53,1,1,21,21821
21069,853,13,6,6,6,8.0,53,1,2,41,22148
21070,853,153,5,18,7,6.0,52,11,1,20,21988
21070,853,153,5,18,7,6.0,52,11,2,41,22279
21071,853,814,10,11,8,4.0,52,11,1,13,21870
21071,853,814,10,11,8,4.0,52,11,2,31,23069
21072,853,811,4,10,9,2.0,52,11,1,2,22534
21072,853,811,4,10,9,2.0,52,11,2,19,23145
21072,853,811,4,10,9,2.0,52,11,3,40,22273
21073,853,67,5,16,10,1.0,52,11,1,16,24234
21073,853,67,5,16,10,1.0,52,11,2,40,24086
21074,853,813,3,14,11,0.0,52,11,1,19,23063
21074,853,813,3,14,11,0.0,52,11,2,37,22614
21075,853,22,3,13,12,0.0,52,11,1,1,29157
21075,853,22,3,13,12,0.0,52,11,2,32,23414
21076,853,5,205,20,13,0.0,51,12,1,21,23298
21076,853,5,205,20,13,0.0,51,12,2,35,22611
21077,853,15,205,19,14,0.0,51,12,1,5,30391
21077,853,15,205,19,14,0.0,51,12,2,24,23420
21078,853,10,166,21,15,0.0,51,12,1,20,25147
21078,853,10,166,21,15,0.0,51,12,2,38,22784
21079,853,817,164,23,16,0.0,39,111,1,1,1004718
21079,853,817,164,23,16,0.0,39,111,2,20,30777
21081,853,155,15,17,18,0.0,21,6,1,1,27550
21081,853,155,15,17,18,0.0,21,6,2,18,22939
21088,854,20,9,1,1,25.0,61,1,1,14,30023
21088,854,20,9,1,1,25.0,61,1,2,30,30809
21088,854,20,9,1,1,25.0,61,1,3,49,30796
21089,854,18,1,3,2,18.0,61,1,1,14,30169
21089,854,18,1,3,2,18.0,61,1,2,30,29921
21089,854,18,1,3,2,18.0,61,1,3,48,30305
21090,854,17,9,2,3,15.0,61,1,1,12,30462
21090,854,17,9,2,3,15.0,61,1,2,29,31204
21090,854,17,9,2,3,15.0,61,1,3,47,30413
21091,854,4,6,5,4,12.0,61,1,1,10,30621
21091,854,4,6,5,4,12.0,61,1,2,25,30387
21091,854,4,6,5,4,12.0,61,1,3,49,29972
21092,854,1,1,4,5,10.0,61,1,1,11,30142
21092,854,1,1,4,5,10.0,61,1,2,13,33456
21092,854,1,1,4,5,10.0,61,1,3,15,24342
21092,854,1,1,4,5,10.0,61,1,4,29,30706
21092,854,1,1,4,5,10.0,61,1,5,48,29876
21093,854,814,10,10,6,8.0,61,1,1,19,30704
21093,854,814,10,10,6,8.0,61,1,2,29,29764
21094,854,3,131,7,7,6.0,60,11,1,9,29549
21094,854,3,131,7,7,6.0,60,11,2,22,29417
21094,854,3,131,7,7,6.0,60,11,3,29,30261
21095,854,16,10,9,8,4.0,60,11,1,11,30718
21095,854,16,10,9,8,4.0,60,11,2,29,33418
21096,854,13,6,6,9,2.0,60,11,1,11,30290
21096,854,13,6,6,9,2.0,60,11,2,12,32351
21096,854,13,6,6,9,2.0,60,11,3,24,30478
21096,854,13,6,6,9,2.0,60,11,4,41,30983
21097,854,815,15,11,10,1.0,60,11,1,15,30810
21097,854,815,15,11,10,1.0,60,11,2,29,33344
21098,854,813,3,13,11,0.0,60,11,1,11,30888
21098,854,813,3,13,11,0.0,60,11,2,25,30187
21098,854,813,3,13,11,0.0,60,11,3,45,30477
21099,854,67,5,14,12,0.0,60,11,1,11,32827
21099,854,67,5,14,12,0.0,60,11,2,31,31394
21099,854,67,5,14,12,0.0,60,11,3,49,32739
21100,854,22,3,12,13,0.0,60,11,1,12,30456
21100,854,22,3,12,13,0.0,60,11,2,30,30544
21101,854,155,15,17,14,0.0,59,12,1,16,30464
21101,854,155,15,17,14,0.0,59,12,2,29,31602
21101,854,155,15,17,14,0.0,59,12,3,40,24715
21101,854,155,15,17,14,0.0,59,12,4,53,30869
21102,854,811,4,15,15,0.0,59,12,1,10,35398
21102,854,811,4,15,15,0.0,59,12,2,11,36856
21102,854,811,4,15,15,0.0,59,12,3,28,30832
21102,854,811,4,15,15,0.0,59,12,4,48,30987
21103,854,5,205,19,16,0.0,59,12,1,11,32202
21103,854,5,205,19,16,0.0,59,12,2,26,31621
21103,854,5,205,19,16,0.0,59,12,3,47,31207
21104,854,808,4,18,17,0.0,59,12,1,16,30807
21104,854,808,4,18,17,0.0,59,12,2,29,30625
21104,854,808,4,18,17,0.0,59,12,3,47,30485
21105,854,816,166,22,18,0.0,59,12,1,16,31763
21105,854,816,166,22,18,0.0,59,12,2,28,31592
21106,854,817,164,23,19,0.0,57,14,1,1,44170
21106,854,817,164,23,19,0.0,57,14,2,15,34782
21106,854,817,164,23,19,0.0,57,14,3,27,33058
21107,854,24,164,24,20,0.0,57,14,1,13,34329
21107,854,24,164,24,20,0.0,57,14,2,26,32122
21107,854,24,164,24,20,0.0,57,14,3,45,31687
21107,854,24,164,24,20,0.0,57,14,4,46,42920
21108,854,153,5,16,21,0.0,56,3,1,17,30948
21108,854,153,5,16,21,0.0,56,3,2,24,24299
21108,854,153,5,16,21,0.0,56,3,3,35,31836
21109,854,15,205,20,22,0.0,47,6,1,16,31048
21109,854,15,205,20,22,0.0,47,6,2,19,33317
21109,854,15,205,20,22,0.0,47,6,3,44,31168
21110,854,30,131,8,23,0.0,28,3,1,10,29610
21110,854,30,131,8,23,0.0,28,3,2,24,29473
21112,855,18,1,2,1,25.0,53,1,1,10,21094
21112,855,18,1,2,1,25.0,53,1,2,20,20713
21112,855,18,1,2,1,25.0,53,1,3,36,20998
21113,855,4,6,5,2,18.0,53,1,1,10,21147
21113,855,4,6,5,2,18.0,53,1,2,21,21319
21113,855,4,6,5,2,18.0,53,1,3,37,20731
21114,855,20,9,1,3,15.0,53,1,1,9,22374
21114,855,20,9,1,3,15.0,53,1,2,19,21596
21114,855,20,9,1,3,15.0,53,1,3,33,21705
21115,855,17,9,6,4,12.0,53,1,1,10,21820
21115,855,17,9,6,4,12.0,53,1,2,19,21369
21115,855,17,9,6,4,12.0,53,1,3,34,21455
21116,855,1,1,3,5,10.0,53,1,1,8,21091
21116,855,1,1,3,5,10.0,53,1,2,21,22821
21116,855,1,1,3,5,10.0,53,1,3,35,21292
21117,855,30,131,8,6,8.0,53,1,1,9,20667
21117,855,30,131,8,6,8.0,53,1,2,24,22570
21117,855,30,131,8,6,8.0,53,1,3,41,20879
21118,855,13,6,4,7,6.0,53,1,1,11,21313
21118,855,13,6,4,7,6.0,53,1,2,22,21214
21118,855,13,6,4,7,6.0,53,1,3,36,21100
21119,855,815,15,17,8,4.0,53,1,1,20,21655
21119,855,815,15,17,8,4.0,53,1,2,37,24461
21120,855,808,4,10,9,2.0,53,1,1,18,21304
21120,855,808,4,10,9,2.0,53,1,2,39,20832
21121,855,3,131,23,10,1.0,53,1,1,12,20575
21121,855,3,131,23,10,1.0,53,1,2,24,20665
21121,855,3,131,23,10,1.0,53,1,3,41,20809
21122,855,16,10,11,11,0.0,53,1,1,8,21511
21122,855,16,10,11,11,0.0,53,1,2,23,21337
21122,855,16,10,11,11,0.0,53,1,3,37,21839
21123,855,814,10,12,12,0.0,53,1,1,10,21964
21123,855,814,10,12,12,0.0,53,1,2,24,21964
21123,855,814,10,12,12,0.0,53,1,3,35,21553
21124,855,155,15,7,13,0.0,53,1,1,10,24263
21124,855,155,15,7,13,0.0,53,1,2,24,22299
21125,855,813,3,14,14,0.0,53,1,1,16,21339
21125,855,813,3,14,14,0.0,53,1,2,25,21075
21125,855,813,3,14,14,0.0,53,1,3,41,21012
21126,855,153,5,16,15,0.0,53,1,1,17,21792
21126,855,153,5,16,15,0.0,53,1,2,36,22584
21127,855,811,4,9,16,0.0,53,1,1,15,25927
21127,855,811,4,9,16,0.0,53,1,2,35,22466
21128,855,22,3,13,17,0.0,53,1,1,12,22130
21128,855,22,3,13,17,0.0,53,1,2,24,22736
21128,855,22,3,13,17,0.0,53,1,3,37,21890
21129,855,5,205,18,18,0.0,53,1,1,10,21412
21129,855,5,205,18,18,0.0,53,1,2,22,21519
21129,855,5,205,18,18,0.0,53,1,3,37,22532
21130,855,15,205,19,19,0.0,53,1,1,11,21636
21130,855,15,205,19,19,0.0,53,1,2,24,22233
21130,855,15,205,19,19,0.0,53,1,3,38,22156
21131,855,10,166,21,20,0.0,51,12,1,12,25563
21131,855,10,166,21,20,0.0,51,12,2,19,21726
21131,855,10,166,21,20,0.0,51,12,3,36,22877
21132,855,816,166,20,21,0.0,51,12,1,13,23013
21132,855,816,166,20,21,0.0,51,12,2,23,22258
21132,855,816,166,20,21,0.0,51,12,3,37,24269
21133,855,817,164,22,22,0.0,51,12,1,11,23723
21133,855,817,164,22,22,0.0,51,12,2,22,23172
21133,855,817,164,22,22,0.0,51,12,3,38,22910
21134,855,24,164,24,23,0.0,50,13,1,8,28244
21134,855,24,164,24,23,0.0,50,13,2,23,24716
21134,855,24,164,24,23,0.0,50,13,3,35,22631
21135,855,67,5,15,24,0.0,11,36,1,11,21849
21136,856,20,9,2,1,25.0,55,1,1,16,19985
21136,856,20,9,2,1,25.0,55,1,2,34,20170
21137,856,1,1,1,2,18.0,55,1,1,15,20846
21137,856,1,1,1,2,18.0,55,1,2,33,20584
21138,856,17,9,4,3,15.0,55,1,1,14,20828
21138,856,17,9,4,3,15.0,55,1,2,33,20800
21139,856,18,1,3,4,12.0,55,1,1,13,20766
21139,856,18,1,3,4,12.0,55,1,2,34,20758
21140,856,4,6,6,5,10.0,55,1,1,15,20978
21140,856,4,6,6,5,10.0,55,1,2,37,20639
21141,856,13,6,5,6,8.0,55,1,1,14,23642
21141,856,13,6,5,6,8.0,55,1,2,34,21080
21142,856,153,5,11,7,6.0,55,1,1,17,22301
21142,856,153,5,11,7,6.0,55,1,2,37,22325
21143,856,3,131,7,8,4.0,55,1,1,13,20091
21143,856,3,131,7,8,4.0,55,1,2,27,20772
21144,856,67,5,13,9,2.0,55,1,1,14,22098
21144,856,67,5,13,9,2.0,55,1,2,36,21992
21145,856,814,10,9,10,1.0,55,1,1,11,22075
21145,856,814,10,9,10,1.0,55,1,2,31,21060
21146,856,16,10,10,11,0.0,55,1,1,16,24820
21146,856,16,10,10,11,0.0,55,1,2,35,21916
21147,856,22,3,18,12,0.0,55,1,1,10,21722
21147,856,22,3,18,12,0.0,55,1,2,31,22347
21148,856,811,4,15,13,0.0,54,11,1,13,21163
21148,856,811,4,15,13,0.0,54,11,2,30,21893
21149,856,5,205,19,14,0.0,54,11,1,13,21951
21149,856,5,205,19,14,0.0,54,11,2,38,22669
21150,856,155,15,14,15,0.0,54,11,1,10,21623
21150,856,155,15,14,15,0.0,54,11,2,24,25578
21150,856,155,15,14,15,0.0,54,11,3,42,21472
21151,856,815,15,17,16,0.0,54,11,1,16,21225
21151,856,815,15,17,16,0.0,54,11,2,36,21385
21151,856,815,15,17,16,0.0,54,11,3,53,21971
21152,856,15,205,20,17,0.0,54,11,1,12,22441
21152,856,15,205,20,17,0.0,54,11,2,36,22851
21153,856,10,166,21,18,0.0,54,11,1,16,22533
21153,856,10,166,21,18,0.0,54,11,2,41,22481
21154,856,817,164,24,19,0.0,54,11,1,16,23196
21154,856,817,164,24,19,0.0,54,11,2,41,22115
21155,856,816,166,22,20,0.0,54,11,1,16,26905
21155,856,816,166,22,20,0.0,54,11,2,38,22412
21156,856,24,164,23,21,0.0,52,13,1,1,26379
21156,856,24,164,23,21,0.0,52,13,2,16,23544
21156,856,24,164,23,21,0.0,52,13,3,38,22092
21157,856,813,3,16,22,0.0,30,8,1,16,21569
21157,856,813,3,16,22,0.0,30,8,2,22,13984
21157,856,813,3,16,22,0.0,30,8,3,28,22035
21158,856,808,4,8,23,0.0,16,4,1,14,21478
21159,856,30,131,12,24,0.0,15,4,1,14,20238
21160,857,20,9,1,1,25.0,60,1,1,19,21415
21160,857,20,9,1,1,25.0,60,1,2,47,21449
21161,857,18,1,4,2,18.0,60,1,1,18,21092
21161,857,18,1,4,2,18.0,60,1,2,46,21838
21162,857,4,6,3,3,15.0,60,1,1,16,21873
21162,857,4,6,3,3,15.0,60,1,2,39,21755
21163,857,17,9,2,4,12.0,60,1,1,16,21392
21163,857,17,9,2,4,12.0,60,1,2,37,21240
21164,857,30,131,11,5,10.0,60,1,1,18,20893
21164,857,30,131,11,5,10.0,60,1,2,50,21482
21165,857,3,131,7,6,8.0,60,1,1,17,21149
21165,857,3,131,7,6,8.0,60,1,2,45,22978
21166,857,1,1,5,7,6.0,60,1,1,16,22530
21166,857,1,1,5,7,6.0,60,1,2,24,27193
21166,857,1,1,5,7,6.0,60,1,3,45,22172
21167,857,153,5,10,8,4.0,59,11,1,16,22856
21167,857,153,5,10,8,4.0,59,11,2,46,23084
21168,857,16,10,8,9,2.0,59,11,1,15,21424
21168,857,16,10,8,9,2.0,59,11,2,35,21977
