driverId,constructorId,grid,winner,laps,circuitId
33,17,14,False,55,1
40,18,16,False,55,1
30,6,19,False,42,1
2,3,7,False,42,1
27,18,17,False,16,1
4,4,1,True,56,2
15,7,2,False,56,2
2,3,10,False,56,2
31,1,11,False,56,2
23,7,5,False,56,2
14,9,8,False,56,2
30,6,13,False,56,2
32,9,7,False,56,2
8,1,6,False,56,2
13,15,14,False,55,2
39,17,17,False,54,2
33,17,18,False,53,2
27,18,19,False,52,2
22,6,12,False,49,2
21,4,3,False,36,2
17,3,4,False,36,2
35,15,16,False,26,2
18,16,9,False,2,2
19,16,15,False,2,2
40,18,20,False,2,2
4,4,1,True,57,3
15,7,3,False,57,3
8,1,9,False,57,3
23,7,6,False,57,3
37,1,8,False,57,3
17,3,5,False,57,3
13,15,12,False,56,3
14,9,14,False,56,3
22,6,20,False,56,3
33,17,16,False,55,3
35,15,15,False,54,3
40,18,19,False,54,3
27,18,18,False,53,3
18,16,11,False,46,3
11,16,13,False,27,3
2,3,4,False,25,3
30,6,2,False,12,3
21,4,10,False,4,3
39,17,17,False,2,3
32,9,7,False,0,3
4,4,2,True,62,21
30,6,13,False,62,21
25,1,7,False,62,21
35,15,11,False,62,21
15,7,5,False,62,21
2,3,8,False,62,21
17,3,4,False,62,21
24,9,15,False,62,21
23,7,10,False,62,21
13,15,18,False,61,21
14,9,14,False,61,21
39,17,16,False,61,21
33,17,17,False,60,21
27,18,20,False,20,21
22,6,9,False,18,21
8,1,1,False,9,21
40,18,19,False,8,21
21,4,12,False,5,21
18,16,3,False,62,21
11,16,6,False,62,21
8,1,1,True,66,4
4,4,3,False,66,4
15,7,5,False,66,4
23,7,4,False,66,4
21,4,6,False,66,4
17,3,2,False,66,4
31,1,7,False,65,4
14,9,9,False,65,4
22,6,16,False,65,4
2,3,17,False,65,4
13,15,10,False,63,4
33,17,18,False,63,4
39,17,13,False,63,4
35,15,12,False,51,4
30,6,8,False,46,4
27,18,14,False,19,4
40,18,15,False,11,4
24,9,11,False,9,4
8,1,1,True,78,6
2,3,6,False,78,6
17,3,3,False,78,6
4,4,2,False,78,6
31,1,16,False,78,6
23,7,18,False,78,6
30,6,8,False,78,6
22,6,10,False,78,6
13,15,11,False,77,6
15,7,5,False,77,6
35,15,9,False,77,6
21,4,4,False,77,6
33,17,15,False,75,6
27,18,14,False,73,6
24,9,12,False,59,6
40,18,13,False,29,6
14,9,7,False,23,6
39,17,17,False,18,6
4,4,6,True,59,20
2,3,1,False,59,20
22,6,7,False,59,20
14,9,12,False,59,20
30,6,10,False,59,20
21,4,9,False,59,20
31,1,5,False,59,20
15,7,4,False,59,20
24,9,14,False,59,20
18,16,13,False,59,20
8,1,2,False,58,20
11,16,16,False,58,20
35,15,15,False,58,20
13,15,11,False,58,20
33,17,17,False,58,20
39,17,19,False,58,20
27,18,20,False,57,20
40,18,18,False,56,20
23,7,8,False,33,20
17,3,3,False,0,20
8,1,7,True,70,7
30,6,2,False,70,7
22,6,20,False,70,7
13,15,11,False,70,7
17,3,14,False,70,7
23,7,10,False,69,7
14,9,12,False,69,7
32,9,16,False,69,7
35,15,8,False,69,7
33,17,18,False,67,7
27,18,15,False,67,7
15,7,9,False,62,7
18,16,1,False,46,7
2,3,13,False,43,7
11,16,6,False,40,7
40,18,19,False,39,7
4,4,3,False,38,7
21,4,4,False,32,7
39,17,17,False,24,7
31,1,5,False,52,7
30,6,5,True,73,19
22,6,7,False,73,19
33,17,17,False,72,19
39,17,19,False,72,19
27,18,18,False,71,19
40,18,20,False,71,19
15,7,1,False,0,19
8,1,2,False,0,19
18,16,3,False,0,19
21,4,4,False,0,19
4,4,6,False,0,19
11,16,8,False,0,19
17,3,9,False,0,19
13,15,10,False,0,19
31,1,11,False,0,19
35,15,12,False,0,19
41,7,13,False,0,19
32,9,14,False,0,19
2,3,15,False,0,19
14,9,16,False,0,19
4,4,1,True,70,8
8,1,13,False,70,8
30,6,3,False,70,8
18,16,7,False,69,8
15,7,2,False,69,8
21,4,6,False,69,8
23,7,11,False,69,8
35,15,10,False,69,8
22,6,5,False,69,8
14,9,15,False,69,8
11,16,4,False,69,8
17,3,12,False,68,8
33,17,19,False,67,8
2,3,14,False,66,8
39,17,17,False,66,8
31,1,8,False,46,8
27,18,20,False,37,8
40,18,18,False,33,8
13,15,9,False,30,8
32,9,16,False,1,8
31,1,3,True,60,9
4,4,1,False,60,9
8,1,12,False,60,9
21,4,6,False,60,9
18,16,2,False,60,9
30,6,9,False,60,9
22,6,5,False,60,9
23,7,8,False,60,9
15,7,4,False,60,9
13,15,16,False,59,9
17,3,11,False,59,9
2,3,14,False,59,9
14,9,13,False,59,9
35,15,10,False,59,9
32,9,15,False,59,9
11,16,7,False,58,9
33,17,20,False,58,9
27,18,18,False,57,9
40,18,19,False,56,9
39,17,17,False,10,9
4,4,3,True,67,10
31,1,20,False,67,10
18,16,2,False,67,10
21,4,4,False,67,10
30,6,5,False,67,10
23,7,12,False,67,10
14,9,11,False,67,10
13,15,13,False,67,10
32,9,10,False,67,10
22,6,15,False,66,10
2,3,7,False,66,10
11,16,8,False,66,10
27,18,16,False,65,10
15,7,9,False,64,10
35,15,14,False,64,10
39,17,19,False,64,10
33,17,18,False,64,10
38,18,17,False,63,10
17,3,6,False,55,10
8,1,1,False,32,10
8,1,4,True,70,11
30,6,1,False,70,11
23,7,5,False,70,11
15,7,3,False,70,11
18,16,8,False,70,11
2,3,12,False,70,11
17,3,16,False,69,11
11,16,10,False,69,11
21,4,9,False,69,11
22,6,7,False,69,11
4,4,6,False,69,11
39,17,18,False,67,11
33,17,20,False,66,11
13,15,14,False,63,11
27,18,17,False,59,11
35,15,15,False,56,11
31,1,2,False,41,11
38,18,19,False,26,11
14,9,13,False,0,11
32,9,11,False,0,11
8,1,1,True,58,5
4,4,3,False,58,5
31,1,4,False,58,5
21,4,2,False,58,5
18,16,13,False,58,5
15,7,5,False,58,5
14,9,12,False,58,5
32,9,10,False,58,5
11,16,20,False,58,5
22,6,11,False,57,5
35,15,16,False,57,5
23,7,9,False,57,5
38,18,17,False,55,5
39,17,18,False,55,5
33,17,14,False,55,5
27,18,15,False,48,5
30,6,19,False,32,5
2,3,6,False,29,5
13,15,8,False,28,5
17,3,7,False,20,5
31,1,1,True,53,14
4,4,2,False,53,14
21,4,8,False,53,14
8,1,11,False,53,14
15,7,5,False,53,14
23,7,9,False,53,14
42,3,16,False,53,14
18,16,3,False,53,14
13,15,15,False,53,14
30,6,6,False,53,14
35,15,12,False,52,14
22,6,7,False,52,14
32,9,13,False,52,14
17,3,14,False,52,14
14,9,10,False,52,14
11,16,4,False,52,14
33,17,17,False,51,14
38,18,18,False,51,14
27,18,20,False,51,14
39,17,19,False,50,14
8,1,2,True,44,13
4,4,4,False,44,13
18,16,8,False,44,13
17,3,9,False,44,13
22,6,12,False,44,13
35,15,14,False,44,13
23,7,5,False,44,13
33,17,19,False,43,13
32,9,16,False,43,13
13,15,7,False,43,13
39,17,20,False,43,13
27,18,18,False,42,13
38,18,17,False,41,13
31,1,1,False,40,13
42,3,15,False,39,13
15,7,3,False,34,13
14,9,11,False,18,13
30,6,6,False,13,13
11,16,10,False,13,13
21,4,13,False,10,13
31,1,2,True,71,18
8,1,5,False,71,18
4,4,1,False,71,18
30,6,7,False,71,18
21,4,3,False,71,18
22,6,9,False,71,18
18,16,4,False,70,18
23,7,10,False,70,18
32,9,6,False,70,18
11,16,19,False,70,18
13,15,8,False,70,18
35,15,20,False,70,18
15,7,17,False,69,18
27,18,16,False,69,18
39,17,15,False,68,18
33,17,11,False,55,18
17,3,12,False,45,18
38,18,18,False,34,18
42,3,13,False,0,18
14,9,14,False,0,18
8,1,17,True,53,22
21,4,3,False,53,22
4,4,16,False,53,22
17,3,7,False,53,22
18,16,2,False,53,22
14,9,6,False,53,22
30,6,14,False,53,22
23,7,1,False,53,22
32,9,4,False,53,22
13,15,10,False,53,22
22,6,9,False,53,22
35,15,8,False,53,22
33,17,20,False,52,22
38,18,15,False,51,22
39,17,11,False,51,22
27,18,13,False,49,22
42,3,12,False,9,22
15,7,19,False,9,22
31,1,18,False,0,22
11,16,5,False,52,22
4,4,1,True,56,17
8,1,3,False,56,17
23,7,9,False,56,17
21,4,2,False,56,17
32,9,14,False,56,17
13,15,11,False,56,17
17,3,10,False,56,17
18,16,4,False,56,17
14,9,7,False,56,17
35,15,16,False,56,17
33,17,19,False,56,17
22,6,8,False,56,17
42,3,13,False,55,17
38,18,20,False,55,17
15,7,12,False,55,17
27,18,18,False,50,17
11,16,17,False,34,17
39,17,15,False,28,17
31,1,5,False,24,17
30,6,6,False,20,17
30,6,1,True,58,1
22,6,2,False,58,1
4,4,5,False,58,1
23,3,8,False,58,1
31,3,3,False,58,1
18,16,4,False,58,1
15,4,9,False,57,1
14,1,12,False,57,1
11,16,7,False,57,1
21,15,14,False,57,1
32,19,19,False,56,1
43,7,13,False,56,1
44,7,18,False,56,1
45,17,16,False,55,1
13,15,11,False,44,1
2,17,15,False,43,1
46,18,20,False,43,1
17,19,6,False,29,1
47,18,17,False,13,1
8,1,10,False,9,1
30,6,1,True,56,2
31,3,4,False,56,2
18,16,6,False,56,2
22,6,3,False,56,2
15,4,8,False,56,2
14,1,9,False,56,2
4,4,19,False,56,2
13,15,11,False,55,2
43,7,10,False,55,2
32,19,13,False,55,2
21,15,12,False,55,2
44,7,14,False,55,2
45,17,18,False,54,2
46,18,16,False,53,2
11,16,20,False,52,2
47,18,17,False,52,2
8,1,5,False,40,2
2,17,15,False,34,2
23,3,7,False,27,2
17,19,2,False,23,2
30,6,1,True,57,3
22,6,2,False,57,3
18,16,6,False,57,3
15,4,7,False,57,3
11,16,5,False,57,3
4,4,16,False,57,3
23,3,4,False,57,3
17,19,14,False,56,3
44,7,8,False,56,3
43,7,9,False,56,3
21,15,11,False,56,3
13,15,13,False,56,3
31,3,3,False,56,3
32,19,12,False,56,3
2,17,18,False,56,3
45,17,15,False,55,3
46,18,17,False,52,3
14,1,10,False,50,3
47,18,20,False,44,3
8,1,19,False,7,3
30,6,2,True,62,21
18,16,1,False,62,21
31,3,3,False,62,21
4,4,6,False,62,21
15,4,9,False,62,21
22,6,4,False,62,21
23,3,5,False,62,21
8,1,20,False,61,21
21,15,18,False,61,21
13,15,12,False,61,21
44,7,13,False,61,21
14,1,11,False,61,21
17,19,8,False,61,21
32,19,14,False,60,21
47,18,19,False,58,21
11,16,7,False,56,21
2,17,16,False,48,21
43,7,10,False,32,21
46,18,17,False,22,21
45,17,15,False,6,21
30,6,1,True,66,4
22,6,5,False,66,4
15,4,4,False,66,4
4,4,8,False,66,4
11,16,3,False,66,4
23,3,6,False,66,4
21,15,12,False,66,4
18,16,14,False,65,4
13,15,17,False,65,4
14,1,10,False,65,4
8,1,13,False,65,4
17,19,9,False,65,4
43,7,11,False,65,4
45,17,19,False,51,4
31,3,2,False,46,4
32,19,16,False,43,4
44,7,7,False,33,4
2,17,15,False,33,4
46,18,18,False,31,4
47,18,20,False,17,4
15,4,1,True,77,6
18,16,2,False,77,6
22,6,6,False,77,6
31,3,9,False,76,6
13,15,16,False,76,6
43,7,15,False,76,6
2,17,17,False,75,6
44,7,13,False,74,6
47,18,19,False,71,6
23,3,12,False,69,6
30,6,4,False,45,6
4,4,3,False,41,6
8,1,5,False,27,6
46,18,20,False,15,6
45,17,18,False,12,6
17,19,11,False,11,6
11,16,7,False,2,6
14,1,8,False,2,6
21,15,10,False,2,6
32,19,14,False,0,6
30,6,1,True,60,20
22,6,7,False,60,20
18,16,5,False,60,20
15,4,3,False,60,20
4,4,6,False,60,20
21,15,19,False,60,20
17,19,14,False,60,20
31,3,8,False,59,20
13,15,16,False,59,20
2,17,13,False,59,20
44,7,10,False,59,20
32,19,12,False,59,20
45,17,15,False,58,20
46,18,20,False,57,20
47,18,17,False,57,20
11,16,2,False,47,20
14,1,18,False,25,20
8,1,4,False,9,20
23,3,9,False,0,20
43,7,11,False,0,20
30,6,6,True,70,7
22,6,7,False,70,7
18,16,2,False,70,7
21,15,11,False,69,7
8,1,8,False,69,7
14,1,9,False,69,7
10,17,16,False,68,7
2,17,15,False,68,7
32,19,10,False,67,7
47,18,18,False,66,7
13,15,17,False,62,7
11,16,20,False,48,7
4,4,5,False,44,7
46,18,19,False,30,7
17,19,14,False,6,7
15,4,3,False,0,7
23,3,1,False,70,7
31,3,4,False,70,7
43,7,12,False,69,7
44,7,13,False,69,7
30,6,2,True,73,19
22,6,1,False,73,19
11,16,3,False,73,19
15,4,20,False,73,19
44,7,8,False,73,19
8,1,7,False,72,19
14,1,12,False,72,19
47,18,19,False,70,19
21,15,14,False,65,19
17,19,10,False,60,19
31,3,5,False,57,19
2,17,16,False,40,19
18,16,4,False,26,19
43,7,11,False,17,19
23,3,6,False,9,19
4,4,9,False,8,19
32,19,13,False,0,19
13,15,15,False,0,19
45,17,17,False,0,19
46,18,18,False,0,19
30,6,2,True,70,8
4,4,1,False,70,8
22,6,10,False,70,8
15,4,5,False,70,8
18,16,4,False,70,8
14,1,3,False,70,8
8,1,9,False,70,8
31,3,6,False,70,8
17,19,12,False,70,8
48,3,8,False,70,8
32,19,13,False,69,8
21,15,15,False,69,8
13,15,16,False,69,8
43,7,11,False,69,8
44,7,14,False,68,8
2,17,17,False,68,8
45,17,18,False,67,8
46,18,19,False,66,8
47,18,20,False,31,8
11,16,7,False,15,8
30,6,4,True,60,9
8,1,1,False,60,9
22,6,2,False,60,9
18,16,3,False,60,9
31,3,7,False,60,9
21,15,20,False,60,9
14,1,6,False,60,9
17,19,9,False,60,9
13,15,10,False,60,9
4,4,16,False,60,9
11,16,8,False,60,9
48,3,11,False,60,9
43,7,12,False,59,9
32,19,13,False,59,9
2,17,15,False,59,9
46,18,18,False,56,9
45,17,14,False,47,9
15,4,5,False,39,9
47,18,19,False,29,9
44,7,17,False,16,9
30,6,1,True,66,10
18,16,13,False,66,10
4,4,5,False,66,10
14,1,4,False,66,10
31,3,2,False,66,10
17,19,11,False,66,10
42,3,10,False,66,10
11,16,8,False,66,10
21,15,14,False,66,10
32,19,12,False,66,10
15,4,6,False,66,10
22,6,7,False,66,10
13,15,16,False,65,10
44,7,9,False,65,10
45,17,17,False,63,10
47,18,20,False,62,10
46,18,19,False,62,10
2,17,18,False,42,10
43,7,15,False,38,10
8,1,3,False,13,10
30,6,1,True,70,11
22,6,2,False,70,11
4,4,5,False,70,11
31,3,7,False,70,11
18,16,4,False,70,11
11,16,3,False,69,11
42,3,6,False,69,11
21,15,8,False,69,11
14,1,12,False,69,11
17,19,11,False,69,11
44,7,13,False,69,11
2,17,16,False,68,11
32,19,14,False,68,11
46,18,19,False,66,11
47,18,18,False,65,11
45,17,17,False,48,11
15,4,9,False,41,11
41,7,15,False,31,11
13,15,20,False,21,11
8,1,10,False,13,11
8,1,10,True,44,13
30,6,2,False,44,13
22,6,6,False,44,13
13,15,8,False,44,13
21,15,5,False,44,13
32,19,13,False,44,13
14,1,4,False,44,13
44,7,9,False,44,13
15,4,1,False,44,13
41,7,20,False,41,13
2,17,16,False,40,13
31,3,11,False,37,13
42,3,14,False,31,13
18,16,12,False,29,13
47,18,18,False,28,13
4,4,3,False,11,13
17,19,7,False,0,13
11,16,15,False,0,13
46,18,17,False,0,13
45,17,19,False,0,13
22,6,1,True,53,14
30,6,3,False,53,14
18,16,6,False,53,14
11,16,5,False,53,14
31,3,2,False,53,14
14,1,10,False,53,14
42,3,8,False,53,14
21,15,15,False,53,14
17,19,12,False,53,14
15,4,9,False,53,14
41,7,11,False,53,14
13,15,16,False,52,14
32,19,14,False,52,14
2,17,20,False,52,14
47,18,19,False,50,14
4,4,4,False,40,14
45,17,17,False,33,14
46,18,18,False,29,14
8,1,7,False,13,14
44,7,13,False,0,14
22,6,1,True,56,17
18,16,3,False,56,17
8,1,2,False,56,17
4,4,6,False,56,17
31,3,10,False,56,17
11,16,18,False,56,17
21,15,7,False,56,17
13,15,4,False,56,17
14,1,9,False,56,17
17,19,11,False,55,17
35,4,12,False,55,17
30,6,20,False,55,17
2,17,14,False,55,17
44,7,8,False,55,17
10,17,16,False,55,17
47,18,19,False,53,17
46,18,17,False,38,17
23,3,5,False,37,17
41,7,13,False,35,17
32,19,15,False,11,17
30,6,1,True,53,22
23,3,2,False,53,22
18,16,5,False,53,22
11,16,4,False,53,22
4,4,11,False,53,22
8,1,12,False,53,22
31,3,13,False,53,22
21,15,7,False,53,22
13,15,19,False,53,22
35,4,9,False,52,22
15,7,6,False,52,22
32,19,14,False,52,22
2,17,16,False,52,22
44,7,10,False,51,22
10,17,17,False,51,22
46,18,18,False,50,22
47,18,20,False,41,22
14,1,8,False,38,22
22,6,15,False,38,22
17,19,3,False,20,22
31,3,2,True,71,18
8,1,3,False,71,18
22,6,1,False,71,18
4,4,8,False,71,18
23,3,7,False,71,18
11,16,6,False,71,18
30,6,18,False,71,18
13,15,4,False,71,18
21,15,10,False,71,18
35,4,13,False,70,18
14,1,12,False,70,18
15,7,9,False,70,18
41,7,14,False,70,18
32,19,15,False,69,18
10,17,17,False,69,18
47,18,19,False,67,18
46,18,20,False,67,18
17,19,11,False,23,18
2,17,16,False,15,18
18,16,5,False,3,18
14,1,11,True,58,1
31,3,3,False,58,1
8,1,15,False,58,1
30,6,1,False,58,1
15,4,12,False,58,1
49,15,4,False,58,1
4,4,10,False,58,1
23,3,9,False,58,1
35,16,6,False,58,1
18,16,8,False,58,1
50,18,20,False,57,1
21,17,13,False,52,1
42,19,18,False,52,1
44,7,5,False,31,1
2,15,7,False,20,1
51,18,19,False,16,1
17,19,14,False,15,1
43,7,16,False,7,1
52,17,17,False,6,1
22,6,2,False,5,1
8,1,7,True,56,2
22,6,5,False,56,2
4,4,1,False,56,2
23,3,17,False,56,2
15,4,2,False,55,2
30,6,3,False,55,2
18,16,9,False,55,2
2,15,6,False,55,2
49,15,13,False,55,2
52,17,20,False,55,2
43,7,11,False,55,2
31,3,8,False,53,2
50,18,18,False,52,2
42,19,15,False,42,2
51,18,19,False,41,2
17,19,16,False,35,2
44,7,10,False,12,2
14,1,4,False,2,2
21,17,14,False,0,2
35,16,12,False,0,2
21,17,8,True,54,18
8,1,4,False,54,18
4,4,10,False,54,18
14,1,2,False,54,18
49,15,14,False,54,18
35,16,13,False,54,18
23,3,6,False,54,18
15,4,5,False,54,18
17,19,3,False,53,18
43,7,18,False,53,18
22,6,1,False,47,18
18,16,11,False,33,18
50,18,19,False,31,18
30,6,7,False,27,18
31,3,9,False,25,18
42,19,17,False,25,18
44,7,15,False,18,18
52,17,16,False,18,18
51,18,20,False,16,18
2,15,12,False,8,18
30,6,1,True,62,21
8,1,6,False,62,21
22,6,3,False,62,21
23,3,2,False,62,21
14,1,12,False,62,21
4,4,8,False,62,21
31,3,4,False,62,21
18,16,9,False,61,21
44,7,10,False,61,21
2,15,11,False,61,21
49,15,14,False,61,21
43,7,13,False,61,21
15,4,16,False,61,21
42,19,15,False,60,21
21,17,17,False,57,21
17,19,5,False,54,21
52,17,19,False,51,21
50,18,20,False,38,21
51,18,18,False,23,21
35,16,7,False,19,21
30,6,1,True,65,4
4,4,3,False,65,4
22,6,2,False,65,4
31,3,9,False,65,4
23,3,7,False,64,4
43,7,13,False,64,4
17,19,12,False,64,4
52,17,15,False,63,4
18,16,5,False,63,4
2,15,14,False,63,4
51,18,18,False,63,4
50,18,19,False,62,4
21,17,17,False,43,4
44,7,6,False,41,4
49,15,10,False,38,4
14,1,8,False,17,4
35,16,11,False,12,4
15,4,4,False,0,4
42,19,16,False,0,4
8,1,20,False,0,4
30,6,1,True,69,70
8,1,2,False,69,70
22,6,5,False,69,70
18,16,7,False,69,70
14,1,14,False,69,70
23,3,10,False,68,70
17,19,17,False,68,70
15,4,6,False,68,70
42,19,8,False,68,70
43,7,13,False,68,70
52,17,16,False,68,70
35,16,12,False,68,70
51,18,18,False,67,70
21,17,9,False,60,70
2,15,4,False,46,70
4,4,19,False,44,70
31,3,3,False,32,70
44,7,11,False,6,70
50,18,20,False,0,70
49,15,15,False,0,70
31,3,3,True,78,6
8,1,2,False,78,6
30,6,5,False,78,6
23,3,1,False,78,6
4,4,8,False,78,6
15,4,4,False,78,6
14,1,6,False,78,6
22,6,7,False,78,6
43,7,10,False,77,6
21,17,12,False,77,6
2,15,14,False,76,6
52,17,16,False,76,6
44,7,17,False,74,6
35,16,11,False,63,6
51,18,19,False,29,6
50,18,18,False,28,6
17,19,9,False,16,6
42,19,13,False,10,6
49,15,15,False,0,6
18,16,20,False,0,6
30,6,3,True,70,7
23,3,1,False,70,7
31,3,2,False,70,7
4,4,4,False,70,7
22,6,5,False,70,7
8,1,20,False,70,7
17,19,6,False,69,7
44,7,7,False,69,7
50,18,15,False,68,7
42,19,13,False,64,7
43,7,9,False,64,7
51,18,18,False,60,7
18,16,17,False,51,7
14,1,11,False,47,7
2,15,12,False,47,7
15,4,8,False,22,7
21,17,16,False,20,7
52,17,19,False,20,7
35,16,14,False,14,7
49,15,10,False,6,7
23,3,3,True,60,20
31,3,4,False,60,20
22,6,5,False,60,20
4,4,8,False,60,20
30,6,2,False,60,20
17,19,11,False,59,20
18,16,12,False,59,20
2,15,20,False,59,20
49,15,15,False,59,20
42,19,16,False,59,20
52,17,14,False,58,20
21,17,13,False,58,20
51,18,19,False,58,20
50,18,18,False,57,20
14,1,9,False,56,20
43,7,10,False,53,20
35,16,17,False,51,20
15,4,6,False,37,20
44,7,7,False,37,20
8,1,1,False,25,20
23,3,1,True,70,8
31,3,2,False,70,8
30,6,3,False,70,8
8,1,4,False,70,8
14,1,5,False,70,8
17,19,9,False,70,8
22,6,8,False,69,8
44,7,10,False,69,8
35,16,12,False,69,8
42,19,11,False,69,8
43,7,13,False,69,8
49,15,16,False,68,8
2,15,15,False,68,8
51,18,20,False,67,8
52,17,18,False,67,8
50,18,19,False,66,8
15,4,6,False,45,8
4,4,7,False,43,8
21,17,17,False,42,8
18,16,14,False,23,8
22,6,1,True,60,9
31,3,7,False,60,9
8,1,3,False,60,9
30,6,5,False,60,9
14,1,12,False,60,9
15,4,2,False,60,9
43,7,6,False,60,9
18,16,20,False,60,9
23,3,4,False,60,9
35,16,9,False,60,9
44,7,13,False,60,9
49,15,14,False,60,9
52,17,17,False,59,9
17,19,11,False,59,9
50,18,19,False,58,9
51,18,18,False,58,9
2,15,16,False,58,9
4,4,8,False,52,9
21,17,15,False,44,9
42,19,10,False,32,9
31,3,1,True,67,10
14,1,10,False,67,10
15,4,4,False,67,10
4,4,8,False,67,10
44,7,7,False,66,10
43,7,9,False,66,10
30,6,6,False,66,10
18,16,17,False,66,10
35,16,13,False,65,10
2,15,15,False,65,10
17,19,11,False,64,10
53,18,20,False,62,10
21,17,13,False,60,10
50,18,19,False,23,10
51,19,16,False,6,10
23,3,2,False,1,10
49,15,14,False,1,10
22,6,3,False,0,10
8,1,5,False,0,10
52,17,18,False,0,10
4,4,1,True,70,11
8,1,7,False,70,11
31,3,4,False,70,11
23,3,2,False,70,11
14,1,9,False,70,11
17,19,3,False,70,11
15,4,6,False,69,11
30,6,8,False,69,11
2,15,11,False,69,11
18,16,14,False,69,11
43,7,15,False,68,11
50,18,18,False,67,11
53,18,20,False,66,11
49,15,17,False,47,11
51,19,12,False,42,11
47,17,19,False,34,11
44,7,10,False,33,11
21,17,13,False,28,11
22,6,5,False,19,11
35,16,16,False,14,11
30,6,1,True,53,14
31,3,2,False,53,14
22,6,3,False,53,14
8,1,4,False,53,14
48,3,5,False,53,14
35,16,10,False,52,14
17,19,11,False,52,14
4,4,20,False,52,14
2,15,16,False,52,14
21,17,13,False,52,14
47,17,18,False,51,14
53,18,19,False,51,14
49,15,14,False,50,14
14,1,8,False,45,14
44,7,9,False,35,14
50,18,17,False,27,14
18,16,7,False,24,14
43,7,12,False,3,14
51,19,15,False,2,14
15,4,6,False,0,14
30,6,7,True,73,19
8,1,1,False,73,19
49,15,15,False,73,19
15,4,10,False,73,19
2,15,13,False,73,19
31,3,4,False,72,19
21,17,17,False,72,19
51,19,16,False,71,19
43,7,9,False,71,19
50,18,19,False,69,19
53,18,20,False,69,19
35,16,12,False,63,19
52,17,18,False,48,19
14,1,8,False,45,19
4,4,6,False,44,19
18,16,11,False,41,19
44,7,3,False,27,19
17,19,14,False,21,19
23,3,5,False,21,19
22,6,2,False,2,19
22,6,1,True,53,22
8,1,8,False,53,22
14,1,7,False,53,22
18,16,9,False,53,22
15,4,20,False,53,22
11,16,13,False,53,22
43,7,3,False,53,22
30,6,14,False,53,22
2,15,11,False,53,22
44,7,4,False,53,22
17,19,6,False,53,22
23,3,19,False,52,22
51,19,10,False,52,22
52,17,15,False,51,22
50,18,17,False,51,22
53,18,18,False,50,22
21,17,16,False,33,22
4,4,5,False,17,22
49,15,12,False,9,22
31,3,2,False,9,22
30,6,2,True,58,1
31,3,6,False,58,1
8,1,5,False,58,1
56,19,19,False,57,1
17,18,18,False,56,1
63,7,14,False,56,1
62,18,21,False,55,1
37,19,20,False,53,1
14,1,4,False,33,1
35,16,13,False,27,1
49,21,15,False,16,1
59,21,17,False,15,1
11,17,22,False,12,1
15,4,7,False,8,1
22,6,1,False,0,1
23,3,3,False,0,1
21,17,8,False,0,1
13,15,9,False,0,1
2,15,10,False,0,1
18,4,11,False,0,1
44,16,12,False,0,1
66,7,16,False,0,1
23,3,4,True,56,2
31,3,2,False,56,2
30,6,1,False,56,2
18,4,8,False,56,2
2,15,7,False,55,2
13,15,14,False,55,2
66,7,19,False,55,2
35,16,13,False,55,2
11,17,15,False,54,2
37,19,17,False,54,2
49,21,11,False,54,2
63,7,10,False,53,2
21,17,9,False,53,2
22,6,3,False,39,2
17,18,21,False,34,2
56,19,20,False,30,2
62,18,22,False,29,2
8,1,5,False,24,2
59,21,16,False,20,2
14,1,6,False,15,2
44,16,18,False,9,2
15,4,12,False,9,2
30,6,2,True,71,18
23,3,3,False,71,18
14,1,4,False,71,18
18,4,7,False,71,18
31,3,1,False,71,18
63,7,10,False,70,18
56,19,13,False,70,18
37,19,11,False,70,18
11,17,19,False,69,18
35,16,15,False,68,18
17,18,20,False,68,18
8,1,5,False,67,18
62,18,22,False,67,18
2,15,9,False,61,18
15,4,6,False,60,18
13,15,12,False,41,18
66,7,16,False,40,18
44,16,17,False,25,18
49,21,18,False,25,18
59,21,21,False,19,18
22,6,8,False,16,18
21,17,14,False,6,18
30,6,1,True,62,21
22,6,2,False,62,21
23,3,3,False,62,21
31,3,4,False,62,21
18,4,9,False,62,21
14,1,6,False,61,21
35,16,10,False,61,21
13,15,11,False,61,21
15,4,8,False,61,21
2,15,7,False,61,21
17,18,19,False,60,21
59,21,20,False,50,21
56,19,18,False,45,21
8,1,5,False,44,21
44,16,12,False,44,21
37,19,22,False,30,21
63,7,16,False,26,21
49,21,13,False,25,21
21,17,15,False,19,21
11,17,14,False,5,21
66,7,17,False,0,21
62,18,0,False,0,21
30,6,1,True,65,4
31,3,4,False,65,4
14,1,7,False,65,4
2,15,8,False,65,4
13,15,11,False,65,4
49,21,10,False,65,4
35,16,15,False,64,4
66,7,19,False,64,4
63,7,17,False,64,4
15,4,9,False,63,4
23,3,3,False,63,4
18,4,6,False,60,4
44,16,13,False,43,4
56,19,22,False,41,4
59,21,14,False,40,4
11,17,18,False,10,4
21,17,12,False,5,4
8,1,5,False,4,4
37,19,16,False,2,4
22,6,2,False,0,4
17,18,20,False,0,4
62,18,21,False,0,4
30,6,3,True,71,70
22,6,1,False,71,70
31,3,4,False,71,70
23,3,2,False,71,70
21,17,15,False,71,70
14,1,8,False,71,70
18,4,13,False,71,70
63,7,10,False,71,70
66,7,14,False,71,70
35,16,17,False,70,70
49,21,11,False,69,70
17,18,21,False,69,70
15,4,16,False,44,70
