driverId,constructorId,grid,positionOrder,laps,circuitId,numStops
830,9,11,0,62,15,1
832,6,1,1,62,15,1
839,214,8,0,42,15,1
842,214,12,0,62,15,1
844,6,3,0,62,15,1
846,1,4,0,62,15,1
847,131,2,0,61,15,2
848,3,14,0,62,15,2
855,51,0,0,62,15,2
857,1,17,0,62,15,1
858,3,18,0,62,15,2
859,213,10,0,62,15,1
1,131,7,0,53,22,2
4,117,10,0,53,22,2
807,210,18,0,52,22,3
815,9,5,0,15,22,4
822,51,16,0,7,22,2
825,210,15,0,52,22,2
830,9,1,1,53,22,2
832,6,6,0,53,22,2
839,214,14,0,53,22,2
840,117,17,0,20,22,1
842,214,12,0,53,22,2
844,6,4,0,53,22,2
846,1,3,0,53,22,2
847,131,8,0,53,22,1
848,3,13,0,26,22,2
852,213,9,0,52,22,2
855,51,19,0,52,22,3
857,1,2,0,53,22,2
858,3,0,0,22,22,3
859,213,11,0,52,22,2
4,117,4,0,57,78,3
807,210,14,0,56,78,3
815,9,0,0,57,78,3
822,51,9,0,57,78,3
825,210,18,0,56,78,3
830,9,1,1,57,78,3
839,214,8,0,57,78,3
840,117,16,0,57,78,3
842,214,7,0,57,78,3
844,6,5,0,57,78,3
846,1,10,0,57,78,3
847,131,2,0,57,78,4
848,3,13,0,57,78,3
852,213,11,0,56,78,3
855,51,19,0,57,78,3
857,1,6,0,57,78,3
858,3,15,0,40,78,2
859,213,17,0,56,78,3
1,131,3,0,56,69,2
4,117,0,0,49,69,2
807,210,0,0,56,69,2
815,9,9,0,56,69,2
817,213,14,0,55,69,2
822,51,13,0,56,69,2
825,210,0,0,55,69,2
830,9,6,1,56,69,2
832,6,4,0,56,69,2
840,117,0,0,56,69,2
842,214,7,0,56,69,2
844,6,1,0,56,69,1
846,1,2,0,56,69,2
847,131,5,0,56,69,2
848,3,15,0,56,69,2
852,213,11,0,56,69,3
855,51,12,0,55,69,2
858,3,16,0,56,69,2
1,131,6,0,71,32,2
4,117,13,0,47,32,2
807,210,12,0,71,32,2
817,213,4,0,71,32,2
822,51,9,0,71,32,2
825,210,16,0,31,32,1
830,9,3,1,71,32,3
832,6,2,0,71,32,2
839,214,15,0,71,32,1
840,117,0,0,66,32,2
842,214,11,0,71,32,2
844,6,1,0,71,32,2
846,1,17,0,71,32,3
847,131,8,0,71,32,2
848,3,14,0,71,32,2
852,213,18,0,71,32,2
855,51,10,0,71,32,2
857,1,7,0,71,32,2
858,3,19,0,70,32,2
1,131,5,0,71,18,4
4,117,4,0,71,18,4
807,210,11,0,70,18,4
815,9,9,0,71,18,4
817,213,17,0,70,18,4
822,51,18,0,39,18,3
830,9,1,1,71,18,4
832,6,7,0,71,18,4
839,214,14,0,70,18,5
840,117,3,0,71,18,4
842,214,15,0,71,18,4
846,1,6,0,71,18,4
847,131,8,0,57,18,4
852,213,16,0,71,18,4
855,51,20,0,22,18,3
857,1,10,0,69,18,4
858,3,19,0,70,18,4
1,131,10,0,50,80,2
4,117,9,0,50,80,2
807,210,13,0,45,80,2
815,9,11,0,50,80,2
817,213,14,0,50,80,1
822,51,7,0,50,80,2
825,210,8,0,50,80,2
830,9,2,1,50,80,2
832,6,12,0,50,80,2
839,214,16,0,50,80,1
840,117,19,0,50,80,2
842,214,4,0,50,80,1
844,6,1,0,50,80,1
847,131,3,0,50,80,2
848,3,5,0,50,80,1
852,213,20,0,46,80,2
855,51,17,0,50,80,1
857,1,18,0,50,80,2
858,3,6,0,50,80,1
1,131,11,0,58,24,2
4,117,7,0,58,24,2
807,210,8,0,58,24,2
815,9,9,0,58,24,2
817,213,15,0,58,24,2
822,51,18,0,57,24,1
825,210,17,0,57,24,2
830,9,1,1,58,24,2
832,6,16,0,57,24,2
839,214,12,0,58,24,1
840,117,13,0,58,24,2
842,214,10,0,58,24,2
844,6,2,0,58,24,2
846,1,5,0,58,24,2
847,131,4,0,58,24,2
848,3,14,0,58,24,2
852,213,6,0,58,24,1
855,51,19,0,58,24,2
857,1,3,0,58,24,2
858,3,20,0,58,24,2
1,131,9,0,57,3,2
4,117,6,0,57,3,2
807,210,10,0,56,3,3
815,9,5,0,57,3,2
817,215,14,0,56,3,2
822,15,16,0,56,3,2
825,210,15,0,56,3,2
830,9,1,1,57,3,2
832,6,4,0,57,3,2
839,214,19,0,56,3,2
840,117,12,0,57,3,2
842,214,20,0,56,3,3
844,6,2,0,57,3,2
846,1,7,0,57,3,2
847,131,3,0,57,3,2
848,3,13,0,56,3,2
852,215,11,0,56,3,2
855,15,17,0,56,3,2
857,1,8,0,57,3,2
858,3,18,0,55,3,3
1,131,8,0,50,77,1
4,117,4,0,50,77,1
807,210,15,0,50,77,1
815,9,3,0,50,77,1
817,215,14,0,49,77,1
822,15,16,0,49,77,2
825,210,13,0,50,77,1
830,9,1,1,50,77,1
839,214,17,0,49,77,1
844,6,2,0,50,77,1
846,1,6,0,50,77,1
847,131,7,0,50,77,1
848,3,12,0,50,77,1
852,215,9,0,49,77,1
855,15,20,0,49,77,1
857,1,5,0,50,77,1
858,3,19,0,49,77,1
860,6,11,0,50,77,1
1,131,11,0,15,1,1
4,117,10,0,58,1,2
807,210,16,0,58,1,2
815,9,6,0,58,1,2
817,215,18,0,57,1,2
822,15,13,0,57,1,2
825,210,14,0,57,1,2
832,6,2,1,58,1,2
839,214,15,0,57,1,3
840,117,9,0,58,1,2
842,214,17,0,57,1,2
844,6,4,0,58,1,2
846,1,3,0,58,1,2
847,131,7,0,56,1,2
848,3,12,0,57,1,2
852,215,8,0,58,1,2
855,15,19,0,57,1,2
857,1,5,0,58,1,2
1,131,7,0,53,22,3
4,117,5,0,53,22,3
807,210,12,0,52,22,3
815,9,2,0,53,22,3
822,15,13,0,52,22,3
825,210,18,0,52,22,2
830,9,1,1,53,22,3
832,6,4,0,53,22,3
839,214,15,0,52,22,3
840,117,16,0,52,22,4
842,214,17,0,52,22,3
844,6,8,0,53,22,2
846,1,3,0,53,22,3
847,131,9,0,53,22,3
852,215,10,0,52,22,3
855,15,20,0,12,22,3
857,1,6,0,53,22,3
858,3,19,0,52,22,4
1,131,18,0,56,17,2
4,117,3,0,56,17,3
807,210,9,0,56,17,2
815,9,2,0,56,17,2
817,215,12,0,33,17,1
822,15,10,0,19,17,1
825,210,17,0,56,17,2
830,9,1,1,56,17,2
832,6,7,0,56,17,1
839,214,13,0,56,17,2
840,117,11,0,56,17,4
842,214,15,0,56,17,3
844,6,6,0,56,17,1
846,1,4,0,56,17,1
847,131,8,0,56,17,2
848,3,14,0,56,17,2
852,215,19,0,26,17,2
855,15,16,0,56,17,3
857,1,5,0,56,17,2
858,3,20,0,56,17,2
1,131,8,0,57,79,1
4,117,15,0,57,79,1
807,210,9,0,57,79,2
815,9,4,0,57,79,2
817,215,20,0,57,79,1
822,15,16,0,57,79,2
825,210,18,0,57,79,3
830,9,1,0,57,79,1
832,6,3,0,57,79,1
839,214,13,0,57,79,1
840,117,11,0,57,79,2
842,214,12,0,57,79,1
844,6,2,0,57,79,1
846,1,5,1,57,79,1
847,131,7,0,57,79,1
848,3,14,0,57,79,2
852,215,10,0,57,79,1
855,15,19,0,57,79,1
857,1,6,0,57,79,2
858,3,17,0,27,79,1
1,131,8,0,63,21,1
4,117,20,0,62,21,3
807,210,10,0,62,21,1
815,9,11,0,63,21,1
817,215,9,0,62,21,1
822,15,16,0,62,21,1
825,210,18,0,62,21,1
830,9,1,1,63,21,1
832,6,4,0,63,21,1
839,214,12,0,62,21,1
840,117,13,0,63,21,1
842,214,15,0,62,21,2
844,6,3,0,63,21,1
846,1,2,0,63,21,1
847,131,6,0,63,21,2
848,3,14,0,51,21,4
852,215,7,0,62,21,1
855,15,17,0,62,21,1
857,1,5,0,63,21,1
858,3,19,0,62,21,1
1,131,7,0,78,6,51
4,117,14,0,76,6,1
817,215,12,0,76,6,1
822,15,17,0,76,6,15
830,9,6,0,78,6,52
832,6,3,0,78,6,1
840,117,13,0,76,6,48
842,214,10,0,77,6,1
844,6,1,1,78,6,1
846,1,4,0,78,6,1
847,131,5,0,78,6,1
848,3,9,0,77,6,1
852,215,8,0,77,6,1
855,15,18,0,76,6,70
857,1,2,0,78,6,1
858,3,15,0,76,6,57
1,131,7,0,70,7,3
4,117,6,0,70,7,2
807,210,17,0,70,7,3
815,9,16,0,51,7,2
817,215,5,0,70,7,2
822,15,0,0,70,7,1
825,210,14,0,70,7,4
830,9,2,1,70,7,2
832,6,12,0,52,7,2
839,214,18,0,70,7,1
840,117,9,0,70,7,2
842,214,15,0,70,7,2
844,6,11,0,40,7,3
846,1,3,0,70,7,2
847,131,1,0,70,7,3
848,3,10,0,52,7,2
852,215,8,0,70,7,1
855,15,0,0,69,7,3
857,1,4,0,70,7,2
1,131,3,0,66,4,2
4,117,10,0,65,4,2
807,210,13,0,66,4,2
815,9,11,0,66,4,3
817,215,18,0,65,4,2
822,15,12,0,65,4,2
825,210,16,0,65,4,2
830,9,2,1,66,4,2
832,6,6,0,66,4,2
839,214,8,0,66,4,2
840,117,14,0,65,4,2
842,214,7,0,66,4,2
844,6,5,0,66,4,2
846,1,1,0,66,4,2
847,131,4,0,66,4,2
848,3,0,0,65,4,2
852,215,17,0,65,4,3
855,15,15,0,65,4,2
857,1,9,0,66,4,2
858,3,19,0,64,4,2
1,131,5,0,71,70,2
4,117,15,0,70,70,3
807,210,9,0,71,70,2
815,9,8,0,71,70,2
817,215,11,0,71,70,2
822,15,18,0,70,70,2
825,210,12,0,71,70,2
830,9,1,0,71,70,3
832,6,4,0,71,70,2
839,214,10,0,71,70,2
840,117,17,0,70,70,2
842,214,13,0,71,70,2
844,6,6,0,71,70,4
846,1,2,0,64,70,2
847,131,3,1,71,70,2
848,3,16,0,70,70,2
852,215,14,0,70,70,2
855,15,20,0,70,70,2
857,1,7,0,71,70,2
858,3,19,0,69,70,3
1,131,2,1,52,9,2
4,117,10,0,52,9,2
807,210,6,0,52,9,2
815,9,0,0,50,9,4
817,215,15,0,51,9,2
822,15,16,0,51,9,2
825,210,17,0,52,9,2
830,9,4,0,52,9,2
832,6,7,0,52,9,3
839,214,18,0,50,9,4
840,117,8,0,52,9,2
844,6,11,0,51,9,3
846,1,3,0,52,9,2
847,131,1,0,33,9,1
848,3,9,0,52,9,2
852,215,13,0,52,9,2
855,15,14,0,50,9,4
857,1,5,0,52,9,2
858,3,12,0,52,9,2
