raceId,driverId,stop,lap,resultId,constructorId,grid,position,points,laps,rank,statusId,wins,year,circuitId
870,154,1,19,21474,208,2,3.0,15.0,69,13,1,0,2012,11
870,8,1,20,21473,208,5,2.0,18.0,69,6,1,0,2012,11
870,20,2,38,21475,9,3,4.0,12.0,69,1,1,3,2012,11
870,154,2,39,21474,208,2,3.0,15.0,69,13,1,0,2012,11
870,1,2,40,21472,1,1,1.0,25.0,69,4,1,3,2012,11
870,4,2,43,21476,6,6,5.0,10.0,69,7,1,3,2012,11
870,8,2,45,21473,208,5,2.0,18.0,69,6,1,0,2012,11
870,20,3,58,21475,9,3,4.0,12.0,69,1,1,3,2012,11
871,8,1,11,21498,208,3,3.0,15.0,44,5,1,0,2012,13
871,13,1,12,21500,6,14,5.0,10.0,44,3,1,3,2012,13
871,807,1,13,21499,10,11,4.0,12.0,44,6,1,0,2012,13
871,18,1,20,21496,1,1,1.0,25.0,44,10,1,4,2012,13
871,20,1,21,21497,9,10,2.0,18.0,44,9,1,3,2012,13
871,807,2,27,21499,10,11,4.0,12.0,44,6,1,0,2012,13
871,13,2,27,21500,6,14,5.0,10.0,44,3,1,3,2012,13
871,8,2,28,21498,208,3,3.0,15.0,44,5,1,0,2012,13
872,8,1,17,21524,208,7,5.0,10.0,53,17,1,0,2012,14
872,13,1,19,21523,6,3,4.0,12.0,53,12,1,3,2012,14
872,4,1,20,21522,6,10,3.0,15.0,53,11,1,3,2012,14
872,1,1,23,21520,1,1,1.0,25.0,53,5,1,5,2012,14
872,815,1,29,21521,15,12,2.0,18.0,53,2,1,0,2012,14
873,4,2,29,21546,6,5,3.0,15.0,59,5,1,3,2012,15
873,20,2,33,21544,9,3,1.0,25.0,59,3,1,4,2012,15
873,18,2,33,21545,1,4,2.0,18.0,59,4,1,5,2012,15
873,814,2,33,21547,10,6,4.0,12.0,59,7,1,0,2012,15
873,3,2,33,21548,131,10,5.0,10.0,59,12,1,1,2012,15
873,20,1,10,21544,9,3,1.0,25.0,59,3,1,4,2012,15
873,4,1,11,21546,6,5,3.0,15.0,59,5,1,3,2012,15
873,814,1,12,21547,10,6,4.0,12.0,59,7,1,0,2012,15
873,3,1,12,21548,131,10,5.0,10.0,59,12,1,1,2012,15
873,18,1,14,21545,1,4,2.0,18.0,59,4,1,5,2012,15
874,18,1,13,21571,1,8,4.0,12.0,53,2,1,5,2012,22
874,155,1,14,21570,15,3,3.0,15.0,53,3,1,0,2012,22
874,1,1,16,21572,1,9,5.0,10.0,53,11,1,5,2012,22
874,20,1,17,21568,9,1,1.0,25.0,53,1,1,5,2012,22
874,13,1,17,21569,6,10,2.0,18.0,53,5,1,3,2012,22
874,155,2,31,21570,15,3,3.0,15.0,53,3,1,0,2012,22
874,1,2,31,21572,1,9,5.0,10.0,53,11,1,5,2012,22
874,18,2,35,21571,1,8,4.0,12.0,53,2,1,5,2012,22
874,13,2,36,21569,6,10,2.0,18.0,53,5,1,3,2012,22
874,20,2,37,21568,9,1,1.0,25.0,53,1,1,5,2012,22
875,17,1,14,21593,9,1,2.0,18.0,55,1,1,6,2012,35
875,13,1,14,21595,6,6,4.0,12.0,55,2,1,3,2012,35
875,8,1,14,21596,208,5,5.0,10.0,55,11,1,0,2012,35
875,20,1,15,21592,9,2,1.0,25.0,55,5,1,6,2012,35
875,4,1,15,21594,6,4,3.0,15.0,55,3,1,3,2012,35
875,17,2,32,21593,9,1,2.0,18.0,55,1,1,6,2012,35
875,4,2,34,21594,6,4,3.0,15.0,55,3,1,3,2012,35
875,20,2,35,21592,9,2,1.0,25.0,55,5,1,6,2012,35
875,13,2,35,21595,6,6,4.0,12.0,55,2,1,3,2012,35
875,8,2,35,21596,208,5,5.0,10.0,55,11,1,0,2012,35
876,18,1,25,21620,1,4,5.0,10.0,60,1,1,5,2012,68
876,4,1,29,21617,6,5,2.0,18.0,60,3,1,3,2012,68
876,17,1,30,21618,9,2,3.0,15.0,60,6,1,7,2012,68
876,1,1,32,21619,1,3,4.0,12.0,60,5,1,5,2012,68
876,20,1,33,21616,9,1,1.0,25.0,60,4,1,7,2012,68
877,20,1,13,21642,9,24,3.0,15.0,55,1,1,7,2012,24
877,4,1,28,21641,6,6,2.0,18.0,55,2,1,3,2012,24
877,18,1,29,21643,1,5,4.0,12.0,55,4,1,5,2012,24
877,813,1,29,21644,3,3,5.0,10.0,55,5,1,1,2012,24
877,8,1,31,21640,208,4,1.0,25.0,55,3,1,1,2012,24
877,20,2,37,21642,9,24,3.0,15.0,55,1,1,7,2012,24
878,1,1,20,21664,1,2,1.0,25.0,56,5,1,6,2012,69
878,4,1,20,21666,6,7,3.0,15.0,56,4,1,3,2012,69
878,20,1,21,21665,9,1,2.0,18.0,56,1,1,7,2012,69
878,13,1,26,21667,6,11,4.0,12.0,56,2,1,3,2012,69
878,18,1,35,21668,1,12,5.0,10.0,56,6,1,6,2012,69
879,17,1,9,21691,9,3,4.0,12.0,71,6,1,7,2012,18
879,4,1,10,21689,6,7,2.0,18.0,71,4,1,3,2012,18
879,13,1,15,21690,6,5,3.0,15.0,71,5,1,3,2012,18
879,4,2,18,21689,6,7,2.0,18.0,71,4,1,3,2012,18
879,17,2,19,21691,9,3,4.0,12.0,71,6,1,7,2012,18
879,13,2,19,21690,6,5,3.0,15.0,71,5,1,3,2012,18
879,807,1,23,21692,10,6,5.0,10.0,71,3,1,0,2012,18
879,18,1,23,21688,1,2,1.0,25.0,71,2,1,7,2012,18
879,13,3,55,21690,6,5,3.0,15.0,71,5,1,3,2012,18
879,17,3,55,21691,9,3,4.0,12.0,71,6,1,7,2012,18
879,4,3,56,21689,6,7,2.0,18.0,71,4,1,3,2012,18
879,18,2,57,21688,1,2,1.0,25.0,71,2,1,7,2012,18
879,807,2,57,21692,10,6,5.0,10.0,71,3,1,0,2012,18
879,807,3,58,21692,10,6,5.0,10.0,71,3,1,0,2012,18
880,20,1,7,21714,9,1,3.0,15.0,58,10,1,0,2013,1
880,13,1,8,21715,6,4,4.0,12.0,58,8,1,0,2013,1
880,4,1,9,21713,6,5,2.0,18.0,58,3,1,0,2013,1
880,8,1,9,21712,208,7,1.0,25.0,58,1,1,1,2013,1
880,1,1,13,21716,131,3,5.0,10.0,58,5,1,0,2013,1
880,4,2,20,21713,6,5,2.0,18.0,58,3,1,0,2013,1
880,20,2,21,21714,9,1,3.0,15.0,58,10,1,0,2013,1
880,13,2,23,21715,6,4,4.0,12.0,58,8,1,0,2013,1
880,1,2,31,21716,131,3,5.0,10.0,58,5,1,0,2013,1
880,8,2,34,21712,208,7,1.0,25.0,58,1,1,1,2013,1
880,13,3,36,21715,6,4,4.0,12.0,58,8,1,0,2013,1
880,20,3,37,21714,9,1,3.0,15.0,58,10,1,0,2013,1
880,4,3,39,21713,6,5,2.0,18.0,58,3,1,0,2013,1
880,1,3,42,21716,131,3,5.0,10.0,58,5,1,0,2013,1
881,20,1,5,21734,9,1,1.0,25.0,56,3,1,1,2013,2
881,13,1,5,21738,6,2,5.0,10.0,56,2,1,0,2013,2
881,17,1,7,21735,9,5,2.0,18.0,56,6,1,1,2013,2
881,1,1,7,21736,131,4,3.0,15.0,56,10,1,0,2013,2
881,3,1,8,21737,131,6,4.0,12.0,56,8,1,0,2013,2
881,17,2,19,21735,9,5,2.0,18.0,56,6,1,1,2013,2
881,13,2,20,21738,6,2,5.0,10.0,56,2,1,0,2013,2
881,1,2,21,21736,131,4,3.0,15.0,56,10,1,0,2013,2
881,20,2,22,21734,9,1,1.0,25.0,56,3,1,1,2013,2
881,3,2,22,21737,131,6,4.0,12.0,56,8,1,0,2013,2
881,1,3,30,21736,131,4,3.0,15.0,56,10,1,0,2013,2
881,17,3,31,21735,9,5,2.0,18.0,56,6,1,1,2013,2
881,3,3,31,21737,131,6,4.0,12.0,56,8,1,0,2013,2
881,20,3,32,21734,9,1,1.0,25.0,56,3,1,1,2013,2
881,13,3,33,21738,6,2,5.0,10.0,56,2,1,0,2013,2
881,1,4,41,21736,131,4,3.0,15.0,56,10,1,0,2013,2
881,20,4,42,21734,9,1,1.0,25.0,56,3,1,1,2013,2
881,3,4,42,21737,131,6,4.0,12.0,56,8,1,0,2013,2
881,17,4,43,21735,9,5,2.0,18.0,56,6,1,1,2013,2
881,13,4,47,21738,6,2,5.0,10.0,56,2,1,0,2013,2
882,1,1,5,21758,131,1,3.0,15.0,56,6,1,0,2013,17
882,4,1,6,21756,6,3,1.0,25.0,56,4,1,1,2013,17
882,8,1,6,21757,208,2,2.0,18.0,56,5,1,1,2013,17
882,20,1,14,21759,9,9,4.0,12.0,56,1,1,1,2013,17
882,1,2,21,21758,131,1,3.0,15.0,56,6,1,0,2013,17
882,8,2,21,21757,208,2,2.0,18.0,56,5,1,1,2013,17
882,4,2,23,21756,6,3,1.0,25.0,56,4,1,1,2013,17
882,18,1,23,21760,1,8,5.0,10.0,56,2,1,0,2013,17
882,20,2,31,21759,9,9,4.0,12.0,56,1,1,1,2013,17
882,8,3,34,21757,208,2,2.0,18.0,56,5,1,1,2013,17
882,1,3,37,21758,131,1,3.0,15.0,56,6,1,0,2013,17
882,4,3,41,21756,6,3,1.0,25.0,56,4,1,1,2013,17
882,18,2,49,21760,1,8,5.0,10.0,56,2,1,0,2013,17
882,20,3,51,21759,9,9,4.0,12.0,56,1,1,1,2013,17
883,154,1,8,21780,208,11,3.0,15.0,57,5,1,1,2013,3
883,20,1,10,21778,9,2,1.0,25.0,57,1,1,2,2013,3
883,1,1,10,21782,131,9,5.0,10.0,57,11,1,0,2013,3
883,814,1,14,21781,10,5,4.0,12.0,57,12,1,0,2013,3
883,8,1,16,21779,208,8,2.0,18.0,57,8,1,1,2013,3
883,1,2,22,21782,131,9,5.0,10.0,57,11,1,0,2013,3
883,20,2,25,21778,9,2,1.0,25.0,57,1,1,2,2013,3
883,154,2,27,21780,208,11,3.0,15.0,57,5,1,1,2013,3
883,8,2,34,21779,208,8,2.0,18.0,57,8,1,1,2013,3
883,814,2,36,21781,10,5,4.0,12.0,57,12,1,0,2013,3
883,1,3,38,21782,131,9,5.0,10.0,57,11,1,0,2013,3
883,20,3,42,21778,9,2,1.0,25.0,57,1,1,2,2013,3
883,154,3,42,21780,208,11,3.0,15.0,57,5,1,1,2013,3
884,17,1,7,21804,9,7,5.0,10.0,66,8,1,2,2013,4
884,13,1,8,21802,6,9,3.0,15.0,66,2,1,2,2013,4
884,4,1,9,21800,6,5,1.0,25.0,66,5,1,2,2013,4
884,20,1,10,21803,9,3,4.0,12.0,66,9,1,2,2013,4
884,8,1,10,21801,208,4,2.0,18.0,66,6,1,1,2013,4
884,13,2,20,21802,6,9,3.0,15.0,66,2,1,2,2013,4
884,17,2,20,21804,9,7,5.0,10.0,66,8,1,2,2013,4
884,4,2,21,21800,6,5,1.0,25.0,66,5,1,2,2013,4
884,20,2,24,21803,9,3,4.0,12.0,66,9,1,2,2013,4
884,8,2,26,21801,208,4,2.0,18.0,66,6,1,1,2013,4
884,4,3,36,21800,6,5,1.0,25.0,66,5,1,2,2013,4
884,13,3,36,21802,6,9,3.0,15.0,66,2,1,2,2013,4
884,17,3,36,21804,9,7,5.0,10.0,66,8,1,2,2013,4
884,20,3,39,21803,9,3,4.0,12.0,66,9,1,2,2013,4
884,8,3,45,21801,208,4,2.0,18.0,66,6,1,1,2013,4
884,4,4,49,21800,6,5,1.0,25.0,66,5,1,2,2013,4
884,17,4,50,21804,9,7,5.0,10.0,66,8,1,2,2013,4
884,13,4,51,21802,6,9,3.0,15.0,66,2,1,2,2013,4
884,20,4,51,21803,9,3,4.0,12.0,66,9,1,2,2013,4
885,17,1,25,21824,9,4,3.0,15.0,78,4,1,2,2013,6
885,20,1,30,21823,9,3,2.0,18.0,78,1,1,2,2013,6
885,16,1,30,21826,10,8,5.0,10.0,78,5,1,0,2013,6
885,3,1,31,21822,131,1,1.0,25.0,78,6,1,1,2013,6
885,1,1,31,21825,131,2,4.0,12.0,78,3,1,1,2013,6
886,17,1,13,21847,9,5,4.0,12.0,70,1,1,3,2013,7
886,3,1,14,21848,131,4,5.0,10.0,70,4,1,1,2013,7
886,20,1,16,21844,9,1,1.0,25.0,70,5,1,3,2013,7
886,4,1,16,21845,6,6,2.0,18.0,70,2,1,2,2013,7
886,1,1,19,21846,131,2,3.0,15.0,70,3,1,1,2013,7
886,3,2,31,21848,131,4,5.0,10.0,70,4,1,1,2013,7
886,17,2,46,21847,9,5,4.0,12.0,70,1,1,3,2013,7
886,4,2,47,21845,6,6,2.0,18.0,70,2,1,2,2013,7
886,1,2,48,21846,131,2,3.0,15.0,70,3,1,1,2013,7
886,20,2,49,21844,9,1,1.0,25.0,70,5,1,3,2013,7
886,3,3,57,21848,131,4,5.0,10.0,70,4,1,1,2013,7
887,1,1,8,21869,131,1,4.0,12.0,52,4,1,2,2013,9
887,4,1,10,21868,6,9,3.0,15.0,52,3,1,2,2013,9
887,17,1,10,21867,9,4,2.0,18.0,52,1,1,3,2013,9
887,8,1,11,21870,208,8,5.0,10.0,52,8,1,1,2013,9
887,3,1,12,21866,131,2,1.0,25.0,52,2,1,2,2013,9
887,8,2,29,21870,208,8,5.0,10.0,52,8,1,1,2013,9
887,4,2,30,21868,6,9,3.0,15.0,52,3,1,2,2013,9
887,17,2,31,21867,9,4,2.0,18.0,52,1,1,3,2013,9
887,3,2,34,21866,131,2,1.0,25.0,52,2,1,2,2013,9
887,1,2,36,21869,131,1,4.0,12.0,52,4,1,2,2013,9
887,4,3,41,21868,6,9,3.0,15.0,52,3,1,2,2013,9
887,3,3,42,21866,131,2,1.0,25.0,52,2,1,2,2013,9
887,17,3,42,21867,9,4,2.0,18.0,52,1,1,3,2013,9
888,1,1,6,21892,131,1,5.0,10.0,60,4,1,2,2013,20
888,20,1,7,21888,9,2,1.0,25.0,60,5,1,4,2013,20
888,8,1,8,21889,208,4,2.0,18.0,60,2,1,1,2013,20
888,4,1,12,21891,6,8,4.0,12.0,60,1,1,2,2013,20
888,154,1,13,21890,208,5,3.0,15.0,60,10,1,1,2013,20
888,1,2,22,21892,131,1,5.0,10.0,60,4,1,2,2013,20
888,20,2,24,21888,9,2,1.0,25.0,60,5,1,4,2013,20
888,154,2,24,21890,208,5,3.0,15.0,60,10,1,1,2013,20
888,8,2,24,21889,208,4,2.0,18.0,60,2,1,1,2013,20
888,4,2,24,21891,6,8,4.0,12.0,60,1,1,2,2013,20
888,154,3,40,21890,208,5,3.0,15.0,60,10,1,1,2013,20
888,20,3,41,21888,9,2,1.0,25.0,60,5,1,4,2013,20
888,1,3,45,21892,131,1,5.0,10.0,60,4,1,2,2013,20
888,8,3,49,21889,208,4,2.0,18.0,60,2,1,1,2013,20
888,4,3,49,21891,6,8,4.0,12.0,60,1,1,2,2013,20
890,1,1,9,21910,131,1,1.0,25.0,70,3,1,3,2013,11
890,20,1,11,21912,9,2,3.0,15.0,70,2,1,4,2013,11
890,4,1,12,21914,6,5,5.0,10.0,70,8,1,2,2013,11
890,8,1,13,21911,208,6,2.0,18.0,70,6,1,1,2013,11
890,17,1,23,21913,9,10,4.0,12.0,70,1,1,4,2013,11
890,1,2,31,21910,131,1,1.0,25.0,70,3,1,3,2013,11
890,20,2,34,21912,9,2,3.0,15.0,70,2,1,4,2013,11
890,4,2,34,21914,6,5,5.0,10.0,70,8,1,2,2013,11
890,8,2,42,21911,208,6,2.0,18.0,70,6,1,1,2013,11
890,17,2,43,21913,9,10,4.0,12.0,70,1,1,4,2013,11
890,4,3,48,21914,6,5,5.0,10.0,70,8,1,2,2013,11
890,1,3,50,21910,131,1,1.0,25.0,70,3,1,3,2013,11
890,20,3,55,21912,9,2,3.0,15.0,70,2,1,4,2013,11
890,17,3,59,21913,9,10,4.0,12.0,70,1,1,4,2013,11
891,1,1,11,21934,131,1,3.0,15.0,44,7,1,3,2013,13
891,3,1,12,21935,131,4,4.0,12.0,44,6,1,3,2013,13
891,4,1,13,21933,6,9,2.0,18.0,44,4,1,2,2013,13
891,17,1,13,21936,9,3,5.0,10.0,44,5,1,5,2013,13
891,20,1,14,21932,9,2,1.0,25.0,44,1,1,5,2013,13
891,3,2,25,21935,131,4,4.0,12.0,44,6,1,3,2013,13
891,1,2,26,21934,131,1,3.0,15.0,44,7,1,3,2013,13
891,4,2,28,21933,6,9,2.0,18.0,44,4,1,2,2013,13
891,17,2,29,21936,9,3,5.0,10.0,44,5,1,5,2013,13
891,20,2,30,21932,9,2,1.0,25.0,44,1,1,5,2013,13
892,20,1,23,21954,9,1,1.0,25.0,53,12,1,6,2013,14
892,17,1,23,21956,9,2,3.0,15.0,53,3,1,6,2013,14
892,13,1,24,21957,6,4,4.0,12.0,53,10,1,2,2013,14
892,807,1,24,21958,15,3,5.0,10.0,53,4,1,0,2013,14
892,4,1,27,21955,6,5,2.0,18.0,53,5,1,2,2013,14
893,4,2,25,21977,6,7,2.0,18.0,61,11,1,2,2013,15
893,8,2,25,21978,208,13,3.0,15.0,61,13,1,1,2013,15
893,3,2,41,21979,131,2,4.0,12.0,61,6,1,3,2013,15
893,1,2,43,21980,131,5,5.0,10.0,61,4,1,3,2013,15
893,20,2,44,21976,9,1,1.0,25.0,61,1,1,7,2013,15
893,8,1,10,21978,208,13,3.0,15.0,61,13,1,1,2013,15
893,4,1,14,21977,6,7,2.0,18.0,61,11,1,2,2013,15
893,3,1,15,21979,131,2,4.0,12.0,61,6,1,3,2013,15
893,1,1,15,21980,131,5,5.0,10.0,61,4,1,3,2013,15
893,20,1,17,21976,9,1,1.0,25.0,61,1,1,7,2013,15
894,1,1,9,22002,131,2,5.0,10.0,55,5,1,3,2013,35
894,154,1,10,22000,208,3,3.0,15.0,55,2,1,1,2013,35
894,807,1,10,22001,15,7,4.0,12.0,55,6,1,0,2013,35
894,20,1,11,21998,9,1,1.0,25.0,55,1,1,8,2013,35
894,8,1,11,21999,208,9,2.0,18.0,55,3,1,1,2013,35
894,8,2,25,21999,208,9,2.0,18.0,55,3,1,1,2013,35
894,807,2,26,22001,15,7,4.0,12.0,55,6,1,0,2013,35
894,1,2,29,22002,131,2,5.0,10.0,55,5,1,3,2013,35
894,20,2,31,21998,9,1,1.0,25.0,55,1,1,8,2013,35
894,154,2,31,22000,208,3,3.0,15.0,55,2,1,1,2013,35
895,17,1,11,22021,9,1,2.0,18.0,53,1,1,9,2013,22
895,8,1,11,22024,208,9,5.0,10.0,53,5,1,1,2013,22
895,154,1,12,22022,208,4,3.0,15.0,53,10,1,1,2013,22
895,4,1,13,22023,6,8,4.0,12.0,53,8,1,2,2013,22
895,20,1,14,22020,9,2,1.0,25.0,53,4,1,9,2013,22
895,17,2,25,22021,9,1,2.0,18.0,53,1,1,9,2013,22
895,154,2,29,22022,208,4,3.0,15.0,53,10,1,1,2013,22
895,4,2,30,22023,6,8,4.0,12.0,53,8,1,2,2013,22
895,8,2,31,22024,208,9,5.0,10.0,53,5,1,1,2013,22
895,20,2,37,22020,9,2,1.0,25.0,53,4,1,9,2013,22
895,17,3,42,22021,9,1,2.0,18.0,53,1,1,9,2013,22
896,20,1,2,22042,9,1,1.0,25.0,60,2,1,10,2013,68
896,3,1,7,22043,131,2,2.0,18.0,60,9,1,3,2013,68
896,13,1,8,22045,6,5,4.0,12.0,60,11,1,2,2013,68
896,154,1,13,22044,208,17,3.0,15.0,60,7,1,1,2013,68
896,3,2,27,22043,131,2,2.0,18.0,60,9,1,3,2013,68
896,815,1,28,22046,1,9,5.0,10.0,60,4,1,0,2013,68
896,13,2,30,22045,6,5,4.0,12.0,60,11,1,2,2013,68
896,20,2,31,22042,9,1,1.0,25.0,60,2,1,10,2013,68
896,815,2,33,22046,1,9,5.0,10.0,60,4,1,0,2013,68
897,17,1,8,22065,9,1,2.0,18.0,55,5,1,11,2013,24
897,154,1,8,22067,208,6,4.0,12.0,55,3,1,1,2013,24
897,3,1,10,22066,131,3,3.0,15.0,55,6,1,3,2013,24
897,20,1,14,22064,9,2,1.0,25.0,55,2,1,11,2013,24
897,4,1,16,22068,6,10,5.0,10.0,55,1,1,2,2013,24
897,17,2,33,22065,9,1,2.0,18.0,55,5,1,11,2013,24
897,3,2,33,22066,131,3,3.0,15.0,55,6,1,3,2013,24
897,20,2,37,22064,9,2,1.0,25.0,55,2,1,11,2013,24
897,154,2,37,22067,208,6,4.0,12.0,55,3,1,1,2013,24
897,4,2,44,22068,6,10,5.0,10.0,55,1,1,2,2013,24
898,1,1,25,22089,131,5,4.0,12.0,56,5,1,3,2013,69
898,4,1,26,22090,6,6,5.0,10.0,56,10,1,2,2013,69
898,20,1,27,22086,9,1,1.0,25.0,56,1,1,12,2013,69
898,17,1,28,22088,9,2,3.0,15.0,56,4,1,12,2013,69
898,154,1,29,22087,208,3,2.0,18.0,56,2,1,1,2013,69
899,18,1,20,22111,1,14,4.0,12.0,71,7,1,0,2013,18
899,4,1,21,22110,6,3,3.0,15.0,71,2,1,2,2013,18
899,3,1,22,22112,131,2,5.0,10.0,71,6,1,3,2013,18
899,17,1,23,22109,9,4,2.0,18.0,71,1,1,13,2013,18
899,20,1,24,22108,9,1,1.0,25.0,71,3,1,13,2013,18
899,18,2,43,22111,1,14,4.0,12.0,71,7,1,0,2013,18
899,3,2,44,22112,131,2,5.0,10.0,71,6,1,3,2013,18
899,20,2,47,22108,9,1,1.0,25.0,71,3,1,13,2013,18
899,17,2,47,22109,9,4,2.0,18.0,71,1,1,13,2013,18
899,4,2,47,22110,6,3,3.0,15.0,71,2,1,2,2013,18
900,18,1,11,22132,1,10,3.0,15.0,57,5,1,0,2014,1
900,3,1,12,22130,131,3,1.0,25.0,57,1,1,1,2014,1
900,825,1,12,22131,1,4,2.0,18.0,57,6,1,0,2014,1
900,4,1,12,22133,6,5,4.0,12.0,57,7,1,0,2014,1
900,18,2,32,22132,1,10,3.0,15.0,57,5,1,0,2014,1
900,4,2,35,22133,6,5,4.0,12.0,57,7,1,0,2014,1
900,825,2,37,22131,1,4,2.0,18.0,57,6,1,0,2014,1
900,3,2,38,22130,131,3,1.0,25.0,57,1,1,1,2014,1
900,822,1,10,22134,3,15,5.0,10.0,57,3,1,0,2014,1
900,822,2,36,22134,3,15,5.0,10.0,57,3,1,0,2014,1
901,4,1,11,22155,6,4,4.0,12.0,56,3,1,0,2014,2
901,20,1,13,22154,9,2,3.0,15.0,56,4,1,0,2014,2
901,3,1,14,22153,131,3,2.0,18.0,56,2,1,2,2014,2
901,1,1,15,22152,131,1,1.0,25.0,56,1,1,2,2014,2
901,807,1,16,22156,10,7,5.0,10.0,56,10,1,0,2014,2
901,4,2,27,22155,6,4,4.0,12.0,56,3,1,0,2014,2
901,20,2,31,22154,9,2,3.0,15.0,56,4,1,0,2014,2
901,3,2,32,22153,131,3,2.0,18.0,56,2,1,2,2014,2
901,1,2,33,22152,131,1,1.0,25.0,56,1,1,2,2014,2
901,807,2,34,22156,10,7,5.0,10.0,56,10,1,0,2014,2
901,4,3,42,22155,6,4,4.0,12.0,56,3,1,0,2014,2
901,20,3,49,22154,9,2,3.0,15.0,56,4,1,0,2014,2
901,3,3,50,22153,131,3,2.0,18.0,56,2,1,2,2014,2
901,1,3,51,22152,131,1,1.0,25.0,56,1,1,2,2014,2
902,807,1,15,22178,10,11,5.0,10.0,57,3,1,0,2014,3
902,815,1,16,22176,10,4,3.0,15.0,57,7,1,0,2014,3
902,817,1,18,22177,9,13,4.0,12.0,57,4,1,0,2014,3
902,1,1,19,22174,131,2,1.0,25.0,57,2,1,3,2014,3
902,3,1,21,22175,131,1,2.0,18.0,57,1,1,3,2014,3
902,815,2,34,22176,10,4,3.0,15.0,57,7,1,0,2014,3
902,807,2,35,22178,10,11,5.0,10.0,57,3,1,0,2014,3
902,817,2,35,22177,9,13,4.0,12.0,57,4,1,0,2014,3
902,1,2,41,22174,131,2,1.0,25.0,57,2,1,3,2014,3
902,3,2,41,22175,131,1,2.0,18.0,57,1,1,3,2014,3
903,4,1,11,22198,6,5,3.0,15.0,54,4,1,0,2014,17
903,20,1,12,22200,9,3,5.0,10.0,54,5,1,0,2014,17
903,3,1,13,22197,131,4,2.0,18.0,54,1,1,4,2014,17
903,817,1,15,22199,9,2,4.0,12.0,54,3,1,0,2014,17
903,1,1,17,22196,131,1,1.0,25.0,54,2,1,4,2014,17
903,4,2,33,22198,6,5,3.0,15.0,54,4,1,0,2014,17
903,20,2,34,22200,9,3,5.0,10.0,54,5,1,0,2014,17
903,3,2,37,22197,131,4,2.0,18.0,54,1,1,4,2014,17
903,817,2,37,22199,9,2,4.0,12.0,54,3,1,0,2014,17
903,1,2,38,22196,131,1,1.0,25.0,54,2,1,4,2014,17
904,20,1,12,22221,9,15,4.0,12.0,66,1,1,0,2014,4
904,817,1,14,22220,9,3,3.0,15.0,66,5,1,0,2014,4
904,1,1,18,22218,131,1,1.0,25.0,66,3,1,5,2014,4
904,822,1,20,22222,3,4,5.0,10.0,66,8,1,0,2014,4
904,3,1,21,22219,131,2,2.0,18.0,66,2,1,5,2014,4
904,20,2,33,22221,9,15,4.0,12.0,66,1,1,0,2014,4
904,1,2,43,22218,131,1,1.0,25.0,66,3,1,5,2014,4
904,3,2,45,22219,131,2,2.0,18.0,66,2,1,5,2014,4
904,817,2,45,22220,9,3,3.0,15.0,66,5,1,0,2014,4
904,822,2,45,22222,3,4,5.0,10.0,66,8,1,0,2014,4
904,20,3,52,22221,9,15,4.0,12.0,66,1,1,0,2014,4
905,3,1,26,22240,131,1,1.0,25.0,78,4,1,6,2014,6
905,1,1,26,22241,131,2,2.0,18.0,78,3,1,6,2014,6
905,817,1,26,22242,9,3,3.0,15.0,78,2,1,0,2014,6
905,4,1,26,22243,6,5,4.0,12.0,78,5,1,0,2014,6
905,807,1,26,22244,10,11,5.0,10.0,77,9,11,0,2014,6
906,817,1,13,22262,9,6,1.0,25.0,70,4,1,1,2014,7
906,18,1,14,22265,1,9,4.0,12.0,70,5,1,0,2014,7
906,20,1,15,22264,9,3,3.0,15.0,70,10,1,1,2014,7
906,3,1,18,22263,131,1,2.0,18.0,70,7,1,6,2014,7
906,20,2,36,22264,9,3,3.0,15.0,70,10,1,1,2014,7
906,817,2,37,22262,9,6,1.0,25.0,70,4,1,1,2014,7
906,18,2,38,22265,1,9,4.0,12.0,70,5,1,0,2014,7
906,807,1,41,22266,10,11,5.0,10.0,70,8,1,0,2014,7
906,3,2,44,22263,131,1,2.0,18.0,70,7,1,6,2014,7
907,3,1,11,22284,131,3,1.0,25.0,71,6,1,7,2014,70
907,1,1,13,22285,131,9,2.0,18.0,71,2,1,7,2014,70
907,13,1,14,22287,3,1,4.0,12.0,71,4,1,0,2014,70
907,4,1,14,22288,6,4,5.0,10.0,71,5,1,0,2014,70
907,822,1,15,22286,3,2,3.0,15.0,71,3,1,0,2014,70
907,1,2,39,22285,131,9,2.0,18.0,71,2,1,7,2014,70
907,3,2,40,22284,131,3,1.0,25.0,71,6,1,7,2014,70
907,822,2,41,22286,3,2,3.0,15.0,71,3,1,0,2014,70
907,13,2,43,22287,3,1,4.0,12.0,71,4,1,0,2014,70
907,4,2,47,22288,6,4,5.0,10.0,71,5,1,0,2014,70
908,20,1,10,22310,9,2,5.0,10.0,52,2,1,1,2014,9
908,817,1,15,22308,9,8,3.0,15.0,52,7,1,1,2014,9
908,1,1,24,22306,131,6,1.0,25.0,52,1,1,8,2014,9
908,18,1,28,22309,1,3,4.0,12.0,52,5,1,0,2014,9
908,822,1,31,22307,3,14,2.0,18.0,52,4,1,0,2014,9
908,20,2,33,22310,9,2,5.0,10.0,52,2,1,1,2014,9
908,1,2,41,22306,131,6,1.0,25.0,52,1,1,8,2014,9
909,4,1,12,22332,6,7,5.0,10.0,67,3,1,0,2014,10
909,20,1,14,22331,9,6,4.0,12.0,67,10,1,1,2014,10
