resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,statusId,total_pitstops,total_pitstop_duration
24333,1016,842,9,5,8,4.0,69,11,1,23485
24334,1016,840,211,17,9,2.0,69,11,1,23727
24335,1016,826,5,10,10,1.0,69,11,1,23825
24336,1016,832,1,11,11,0.0,69,11,1,24727
24337,1016,815,211,15,12,0.0,69,11,1,24076
24338,1016,841,51,12,13,0.0,69,11,1,23884
24339,1016,154,210,14,14,0.0,69,11,1,24071
24340,1016,8,51,16,15,0.0,69,11,2,50008
24341,1016,847,3,18,16,0.0,68,12,1,23686
24342,1016,825,210,0,17,0.0,68,12,1,24381
24343,1016,9,3,19,18,0.0,67,13,2,48329
24344,1016,848,5,13,19,0.0,59,130,1,37950
24346,1017,1,131,1,1,25.0,53,1,1,30186
24347,1017,822,131,2,2,18.0,53,1,1,30412
24348,1017,844,6,3,3,15.0,53,1,1,30203
24349,1017,830,9,4,4,12.0,53,1,1,30118
24350,1017,20,6,7,5,11.0,53,1,2,60512
24351,1017,832,1,6,6,8.0,53,1,1,29920
24352,1017,8,51,12,7,6.0,52,11,1,29975
24353,1017,807,4,13,8,4.0,52,11,1,30884
24354,1017,846,1,5,9,2.0,52,11,1,30576
24355,1017,842,9,9,10,1.0,52,11,1,30228
24356,1017,817,4,8,11,0.0,52,11,1,31031
24357,1017,815,211,14,12,0.0,52,11,1,37286
24358,1017,840,211,17,13,0.0,52,11,1,30849
24359,1017,826,5,19,14,0.0,52,11,1,30233
24360,1017,848,5,11,15,0.0,52,11,1,30279
24361,1017,841,51,10,16,0.0,52,11,2,62539
24362,1017,825,210,15,17,0.0,52,11,1,30832
24363,1017,9,3,18,18,0.0,51,12,1,29792
24364,1017,847,3,20,19,0.0,51,12,2,69444
24365,1017,154,210,16,20,0.0,44,31,1,30837
24366,1018,830,9,2,1,26.0,71,1,1,21110
24367,1018,844,6,1,2,18.0,71,1,1,21878
24368,1018,822,131,3,3,15.0,71,1,1,22552
24369,1018,20,6,9,4,12.0,71,1,2,47487
24370,1018,1,131,4,5,10.0,71,1,1,30067
24371,1018,846,1,5,6,8.0,70,11,1,21547
24372,1018,842,9,8,7,6.0,70,11,1,22239
24373,1018,832,1,19,8,4.0,70,11,1,21266
24374,1018,8,51,6,9,2.0,70,11,1,21709
24375,1018,841,51,7,10,1.0,70,11,1,21672
24376,1018,815,211,13,11,0.0,70,11,1,22330
24377,1018,817,4,12,12,0.0,70,11,1,22305
24378,1018,807,4,15,13,0.0,70,11,1,21985
24379,1018,840,211,14,14,0.0,70,11,1,21982
24380,1018,848,5,18,15,0.0,70,11,1,21225
24381,1018,154,210,11,16,0.0,70,11,1,22265
24382,1018,826,5,16,17,0.0,70,11,1,25091
24383,1018,847,3,0,18,0.0,69,12,1,22772
24384,1018,825,210,10,19,0.0,69,12,3,61776
24385,1018,9,3,17,20,0.0,68,13,1,21525
24386,1019,1,131,2,1,26.0,52,1,1,28905
24387,1019,822,131,1,2,18.0,52,1,2,56670
24388,1019,844,6,3,3,15.0,52,1,2,56906
24389,1019,842,9,5,4,12.0,52,1,1,27905
24390,1019,830,9,4,5,10.0,52,1,2,55777
24391,1019,832,1,13,6,8.0,52,1,1,27980
24392,1019,817,4,7,7,6.0,52,1,2,56797
24393,1019,8,51,12,8,4.0,52,1,1,28364
24394,1019,826,5,17,9,2.0,52,1,2,58188
24395,1019,807,4,10,10,1.0,52,1,1,28926
24396,1019,846,1,8,11,0.0,52,1,2,56194
24397,1019,848,5,9,12,0.0,52,1,1,28954
24398,1019,840,211,18,13,0.0,52,1,2,59474
24399,1019,847,3,19,14,0.0,51,11,1,30245
24400,1019,9,3,20,15,0.0,51,11,1,28694
24401,1019,20,6,6,16,0.0,51,11,2,66489
24402,1019,815,211,15,17,0.0,51,11,3,97043
24404,1019,154,210,14,19,0.0,9,4,1,33562
24405,1019,825,210,16,20,0.0,6,4,1,32767
24406,1020,830,9,2,1,26.0,64,1,5,101859
24407,1020,20,6,20,2,18.0,64,1,5,103762
24408,1020,826,5,14,3,15.0,64,1,4,89559
24409,1020,840,211,15,4,12.0,64,1,5,106542
24410,1020,832,1,7,5,10.0,64,1,3,64038
24411,1020,848,5,16,6,8.0,64,1,4,83740
24412,1020,154,210,6,7,6.0,64,1,5,113323
24413,1020,825,210,12,8,4.0,64,1,6,125009
24414,1020,1,131,1,9,2.0,64,1,6,178866
24415,1020,9,3,18,10,1.0,64,1,5,104058
24416,1020,847,3,17,11,0.0,64,1,5,104429
24417,1020,8,51,5,12,0.0,64,1,4,91635
24418,1020,841,51,11,13,0.0,64,1,4,91577
24419,1020,842,9,4,14,0.0,61,4,4,90106
24420,1020,822,131,3,15,0.0,56,3,4,84892
24421,1020,807,4,9,16,0.0,39,3,3,62874
24422,1020,844,6,10,17,0.0,27,3,3,62780
24423,1020,846,1,19,18,0.0,25,75,2,41644
24424,1020,817,4,13,19,0.0,13,43,1,21224
24426,1021,1,131,3,1,25.0,70,1,2,44270
24427,1021,830,9,1,2,19.0,70,1,2,42869
24428,1021,20,6,5,3,15.0,70,1,1,24819
24429,1021,844,6,4,4,12.0,70,1,1,21575
24430,1021,832,1,8,5,10.0,69,11,1,21832
24431,1021,842,9,6,6,8.0,69,11,1,22104
24432,1021,8,51,10,7,6.0,69,11,1,22205
24433,1021,822,131,2,8,4.0,69,11,2,55072
24434,1021,846,1,7,9,2.0,69,11,1,26066
24435,1021,848,5,12,10,1.0,69,11,1,23676
24436,1021,815,211,16,11,0.0,69,11,1,21901
24437,1021,807,4,11,12,0.0,69,11,1,21734
24438,1021,825,210,14,13,0.0,69,11,1,21618
24439,1021,817,4,20,14,0.0,69,11,1,22498
24440,1021,826,5,13,15,0.0,68,12,1,23002
24441,1021,847,3,15,16,0.0,68,12,1,21333
24442,1021,840,211,18,17,0.0,68,12,2,43648
24443,1021,841,51,17,18,0.0,68,12,1,23218
24444,1021,9,3,19,19,0.0,67,13,1,21754
24445,1021,154,210,9,20,0.0,49,34,1,22035
24446,1022,844,6,1,1,25.0,44,1,1,22449
24447,1022,1,131,3,2,18.0,44,1,1,23497
24448,1022,822,131,4,3,15.0,44,1,1,22579
24449,1022,20,6,2,4,13.0,44,1,2,45649
24450,1022,848,9,17,5,10.0,44,1,1,22506
24451,1022,815,211,7,6,8.0,44,1,1,23133
24452,1022,826,5,19,7,6.0,44,1,1,22834
24453,1022,807,4,12,8,4.0,44,1,2,46475
24454,1022,842,5,13,9,2.0,44,1,1,22772
24455,1022,840,211,16,10,1.0,44,1,2,48024
24456,1022,846,1,11,11,0.0,43,5,1,23182
24457,1022,825,210,8,12,0.0,43,11,1,22584
24458,1022,154,210,9,13,0.0,43,11,1,22912
24459,1022,817,4,10,14,0.0,43,11,1,27620
24460,1022,847,3,14,15,0.0,43,11,1,22442
24461,1022,8,51,6,16,0.0,43,11,3,90942
24462,1022,9,3,0,17,0.0,43,11,1,24247
24463,1022,841,51,18,18,0.0,42,3,1,23044
24464,1022,832,1,15,19,0.0,1,75,1,59291
24466,1023,844,6,1,1,25.0,53,1,1,23833
24467,1023,822,131,3,2,18.0,53,1,1,23700
24468,1023,1,131,2,3,16.0,53,1,2,47643
24469,1023,817,4,5,4,12.0,53,1,1,24320
24470,1023,807,4,6,5,10.0,53,1,1,24092
24471,1023,848,9,8,6,8.0,53,1,1,29830
24472,1023,815,211,18,7,6.0,53,1,1,25340
24473,1023,830,9,19,8,4.0,53,1,2,55514
24474,1023,841,51,10,9,2.0,52,11,1,25698
24475,1023,846,1,16,10,1.0,52,11,1,24311
24476,1023,842,5,17,11,0.0,52,11,1,24363
24477,1023,840,211,9,12,0.0,52,11,2,43257
24478,1023,20,6,4,13,0.0,52,11,3,88670
24479,1023,847,3,14,14,0.0,52,11,1,24198
24480,1023,8,51,0,15,0.0,52,11,2,56961
24481,1023,154,210,13,16,0.0,52,11,2,51602
24482,1023,9,3,15,17,0.0,51,12,2,55702
24483,1023,825,210,11,18,0.0,43,9,2,49378
24484,1023,826,5,12,19,0.0,29,5,1,24479
24485,1023,832,1,7,20,0.0,27,36,1,27010
24486,1024,20,6,3,1,25.0,61,1,1,29384
24487,1024,844,6,1,2,18.0,61,1,1,29168
24488,1024,830,9,4,3,15.0,61,1,1,28846
24489,1024,1,131,2,4,12.0,61,1,1,28930
24490,1024,822,131,5,5,10.0,61,1,1,29234
24491,1024,848,9,6,6,8.0,61,1,1,28606
24492,1024,846,1,9,7,6.0,61,1,1,30397
24493,1024,842,5,11,8,4.0,61,1,1,32482
24494,1024,807,4,8,9,2.0,61,1,2,58715
24495,1024,841,51,10,10,1.0,61,1,2,58030
24496,1024,154,210,17,11,0.0,61,1,2,73032
24497,1024,832,1,7,12,0.0,61,1,1,30623
24498,1024,840,211,16,13,0.0,61,1,3,98130
24499,1024,817,4,20,14,0.0,61,1,1,30756
24500,1024,826,5,14,15,0.0,61,1,2,63510
24501,1024,9,3,19,16,0.0,61,1,2,59354
24502,1024,825,210,13,17,0.0,61,1,2,60319
24503,1024,8,51,12,18,0.0,49,4,1,29992
24504,1024,815,211,15,19,0.0,42,5,1,29082
24505,1024,847,3,18,20,0.0,34,4,1,38752
24506,1025,1,131,2,1,26.0,53,1,1,29751
24507,1025,822,131,4,2,18.0,53,1,1,29436
24508,1025,844,6,1,3,15.0,53,1,2,58949
24509,1025,830,9,9,4,12.0,53,1,1,29978
24510,1025,848,9,0,5,10.0,53,1,1,29854
24511,1025,832,1,5,6,8.0,53,1,1,30103
24512,1025,815,211,11,7,6.0,53,1,1,30271
24513,1025,846,1,7,8,4.0,53,1,1,29290
24514,1025,825,210,13,9,2.0,53,1,1,30509
24515,1025,807,4,6,10,1.0,53,1,2,64050
24516,1025,840,211,14,11,0.0,53,1,1,30168
24517,1025,826,5,19,12,0.0,53,1,2,60324
24518,1025,8,51,15,13,0.0,53,1,2,61550
24519,1025,842,5,16,14,0.0,53,1,1,29935
24520,1025,841,51,12,15,0.0,53,1,2,68420
24521,1025,9,3,18,16,0.0,28,23,2,60764
24522,1025,847,3,17,17,0.0,27,23,1,29857
24523,1025,20,6,3,18,0.0,26,75,1,29860
24524,1025,817,4,10,19,0.0,24,4,1,36031
24526,1026,822,131,3,1,25.0,52,1,2,46157
24527,1026,20,6,1,2,18.0,52,1,2,47245
24528,1026,1,131,4,3,16.0,52,1,2,47173
24529,1026,848,9,6,4,12.0,52,1,2,46655
24530,1026,832,1,7,5,10.0,52,1,1,23476
24531,1026,844,6,2,6,8.0,51,11,3,77362
24532,1026,842,5,9,7,6.0,51,11,1,23180
24533,1026,815,211,17,8,4.0,51,11,2,46181
24534,1026,840,211,12,9,2.0,51,11,1,23292
24535,1026,826,5,14,10,1.0,51,11,1,23293
24536,1026,846,1,8,11,0.0,51,11,2,49296
24537,1026,8,51,13,12,0.0,51,11,2,47632
24538,1026,154,210,10,13,0.0,51,11,1,23478
24539,1026,841,51,11,14,0.0,51,11,2,46763
24540,1026,825,210,19,15,0.0,51,11,2,48129
24541,1026,847,3,18,16,0.0,50,12,1,23792
24542,1026,9,3,0,17,0.0,50,12,2,49704
24544,1026,817,4,16,19,0.0,51,2,1,23292
24545,1026,807,4,15,20,0.0,51,2,1,24132
24546,1027,1,131,3,1,25.0,71,1,1,22269
24547,1027,20,6,2,2,18.0,71,1,1,21862
24548,1027,822,131,6,3,15.0,71,1,1,22179
24549,1027,844,6,1,4,13.0,71,1,2,47788
24550,1027,848,9,5,5,10.0,71,1,2,44195
24551,1027,830,9,4,6,8.0,71,1,1,24493
24552,1027,815,211,11,7,6.0,71,1,1,22357
24553,1027,817,4,13,8,4.0,71,1,1,22345
24554,1027,842,5,10,9,2.0,70,11,2,45307
24555,1027,807,4,12,10,1.0,70,11,1,22484
24556,1027,826,5,9,11,0.0,70,11,2,44523
24557,1027,840,211,16,12,0.0,70,11,1,22745
24558,1027,832,1,7,13,0.0,70,11,2,44420
24559,1027,841,51,15,14,0.0,70,11,1,43411
24560,1027,825,210,17,15,0.0,69,12,1,23084
24561,1027,847,3,19,16,0.0,69,12,1,22887
24562,1027,154,210,18,17,0.0,69,12,1,24128
24563,1027,9,3,20,18,0.0,69,12,2,47176
24564,1027,8,51,14,19,0.0,58,25,2,45717
24626,1031,822,131,1,1,25.0,71,1,2,38344
24566,1028,822,131,1,1,25.0,56,1,2,47970
24567,1028,1,131,5,2,18.0,56,1,1,23943
24568,1028,830,9,3,3,15.0,56,1,2,47160
24569,1028,844,6,4,4,13.0,56,1,2,53001
24570,1028,848,9,6,5,10.0,56,1,3,81018
24571,1028,817,4,9,6,8.0,56,1,1,23751
24572,1028,846,1,8,7,6.0,56,1,2,50454
24573,1028,832,1,7,8,4.0,55,11,1,24784
24574,1028,807,4,11,9,2.0,55,11,2,47929
24575,1028,815,211,0,10,1.0,55,11,1,24207
24576,1028,8,51,17,11,0.0,55,11,2,49230
24577,1028,826,5,13,12,0.0,55,11,2,51277
24578,1028,840,211,14,13,0.0,55,11,2,49762
24579,1028,841,51,16,14,0.0,55,11,2,49436
24580,1028,154,210,15,15,0.0,55,11,1,24583
24581,1028,842,5,10,16,0.0,54,22,2,48455
24582,1028,847,3,18,17,0.0,54,12,2,52450
24583,1028,825,210,12,18,0.0,52,23,2,49660
24584,1028,9,3,19,19,0.0,31,44,1,24164
24586,1029,830,9,1,1,25.0,71,1,3,68068
24587,1029,842,5,6,2,18.0,71,1,2,46506
24588,1029,832,1,20,3,15.0,71,1,1,22770
24589,1029,8,51,8,4,12.0,71,1,2,47304
24590,1029,841,51,12,5,10.0,71,1,2,46679
24591,1029,817,4,11,6,8.0,71,1,2,60251
24592,1029,1,131,3,7,6.0,71,1,3,69030
24593,1029,846,1,10,8,4.0,71,1,2,46736
24594,1029,815,211,15,9,2.0,71,1,2,46221
24595,1029,826,5,16,10,1.0,71,1,2,46137
24596,1029,825,210,9,11,0.0,71,1,2,47370
24597,1029,847,3,18,12,0.0,71,1,3,68140
24598,1029,154,210,7,13,0.0,71,1,2,47247
24599,1029,848,9,5,14,0.0,71,1,2,46144
24600,1029,807,4,13,15,0.0,71,1,3,69687
24601,1029,9,3,19,16,0.0,70,11,4,101160
24602,1029,20,6,2,17,0.0,65,4,2,46177
24603,1029,844,6,14,18,0.0,65,4,2,46008
24604,1029,840,211,17,19,0.0,65,22,2,48187
24605,1029,822,131,4,20,0.0,51,131,2,46358
24606,1030,1,131,1,1,26.0,55,1,1,22178
24607,1030,830,9,2,2,18.0,55,1,1,21023
24608,1030,844,6,3,3,15.0,55,1,2,42971
24609,1030,822,131,20,4,12.0,55,1,1,21145
24610,1030,20,6,4,5,10.0,55,1,2,47629
24611,1030,848,9,5,6,8.0,55,1,1,22028
24612,1030,815,211,10,7,6.0,54,11,1,22230
24613,1030,846,1,6,8,4.0,54,11,1,22974
24614,1030,826,5,13,9,2.0,54,11,1,21496
24615,1030,832,1,8,10,1.0,54,11,2,43394
24616,1030,817,4,7,11,0.0,54,11,2,43528
24617,1030,807,4,9,12,0.0,54,11,1,21578
24618,1030,8,51,17,13,0.0,54,11,1,22410
24619,1030,825,210,14,14,0.0,54,11,1,21531
24620,1030,154,210,15,15,0.0,54,11,1,21968
24621,1030,841,51,16,16,0.0,54,11,2,44165
24622,1030,847,3,18,17,0.0,54,11,1,22272
24624,1030,9,3,19,19,0.0,53,12,1,21688
24625,1030,840,211,12,20,0.0,45,23,2,50620
24627,1031,844,6,7,2,18.0,71,1,3,63476
24628,1031,846,1,3,3,16.0,71,1,3,63721
24629,1031,1,131,5,4,12.0,71,1,2,38215
24630,1031,832,1,8,5,10.0,71,1,3,65696
24631,1031,815,211,6,6,8.0,71,1,2,38929
24632,1031,842,213,12,7,6.0,71,1,2,42377
24633,1031,839,4,14,8,4.0,71,1,2,41309
24634,1031,841,51,18,9,2.0,71,1,3,66137
24635,1031,20,6,11,10,1.0,71,1,3,64299
24636,1031,849,3,20,11,0.0,71,1,3,63464
24637,1031,826,213,13,12,0.0,69,22,3,64047
24638,1031,848,9,4,13,0.0,67,40,3,60156
24639,1031,8,51,19,14,0.0,53,36,2,44798
24640,1031,847,3,17,15,0.0,49,32,1,21417
24641,1031,154,210,15,16,0.0,49,23,1,23280
24646,1032,1,131,1,1,25.0,71,1,1,21729
24647,1032,822,131,4,2,18.0,71,1,1,21376
24648,1032,830,9,2,3,15.0,71,1,2,42028
24649,1032,848,9,6,4,12.0,71,1,1,21505
24650,1032,846,1,9,5,10.0,71,1,1,22406
24651,1032,815,211,17,6,8.0,71,1,1,22761
24652,1032,840,211,12,7,6.0,71,1,1,22118
24653,1032,817,4,8,8,4.0,71,1,1,21603
24654,1032,832,1,3,9,3.0,70,11,2,47856
24655,1032,826,213,13,10,1.0,70,11,1,22197
24656,1032,8,51,16,11,0.0,70,11,1,21459
24657,1032,825,210,15,12,0.0,70,11,1,21977
24658,1032,154,210,0,13,0.0,70,11,1,22444
24659,1032,841,51,19,14,0.0,70,11,1,21667
24660,1032,842,213,7,15,0.0,70,11,2,44230
24661,1032,847,3,11,16,0.0,69,12,1,21697
24662,1032,849,3,18,17,0.0,69,12,1,22745
24664,1032,844,6,14,19,0.0,4,130,1,39715
24666,1033,1,131,1,1,26.0,70,1,3,67010
24667,1033,830,9,7,2,18.0,70,1,2,42797
24668,1033,822,131,2,3,15.0,70,1,3,65122
24669,1033,840,211,3,4,12.0,70,1,3,67672
24670,1033,848,9,13,5,10.0,70,1,2,45220
24671,1033,20,6,5,6,8.0,69,11,2,50166
24672,1033,815,211,4,7,6.0,69,11,2,45314
24673,1033,817,4,11,8,4.0,69,11,2,43993
24674,1033,832,1,9,9,2.0,69,11,2,49569
24675,1033,825,210,0,10,1.0,69,11,1,23621
24676,1033,844,6,6,11,0.0,69,11,2,44830
24677,1033,826,213,17,12,0.0,69,11,2,46253
24678,1033,846,1,8,13,0.0,69,11,2,45754
24679,1033,839,4,14,14,0.0,69,11,2,46141
24680,1033,8,51,20,15,0.0,69,11,2,49427
24681,1033,154,210,0,16,0.0,69,11,1,22591
24682,1033,841,51,19,17,0.0,69,11,3,67196
24683,1033,847,3,12,18,0.0,69,11,3,64599
24684,1033,849,3,15,19,0.0,65,15,5,133867
24685,1033,842,213,10,20,0.0,15,5,1,22740
24686,1034,1,131,1,1,25.0,52,1,1,28805
24687,1034,830,9,3,2,19.0,52,1,2,56481
24688,1034,844,6,4,3,15.0,52,1,1,29520
24689,1034,817,4,8,4,12.0,52,1,1,29559
24690,1034,846,1,5,5,10.0,52,1,1,30289
24691,1034,839,4,9,6,8.0,52,1,1,30768
24692,1034,842,213,11,7,6.0,52,1,1,29414
24693,1034,848,9,12,8,4.0,52,1,2,62142
24694,1034,840,211,6,9,2.0,52,1,1,28716
24695,1034,20,6,10,10,1.0,52,1,1,29439
24696,1034,822,131,2,11,0.0,52,1,2,64173
24697,1034,847,3,20,12,0.0,52,1,1,29302
24698,1034,832,1,7,13,0.0,52,1,2,64765
24699,1034,841,51,15,14,0.0,52,1,1,28355
24700,1034,849,3,18,15,0.0,52,1,1,31371
24701,1034,154,210,17,16,0.0,52,1,1,33816
24702,1034,8,51,16,17,0.0,51,11,2,80675
24706,1035,830,9,4,1,25.0,52,1,2,58101
24707,1035,1,131,2,2,19.0,52,1,2,57808
24708,1035,822,131,1,3,15.0,52,1,2,56596
24709,1035,844,6,8,4,12.0,52,1,1,29419
24710,1035,848,9,9,5,10.0,52,1,2,56275
24711,1035,840,211,6,6,8.0,52,1,2,56209
24712,1035,807,211,3,7,6.0,52,1,3,86103
24713,1035,839,4,14,8,4.0,52,1,1,28093
24714,1035,846,1,10,9,2.0,52,1,2,56823
24715,1035,826,213,16,10,1.0,52,1,2,56401
24716,1035,842,213,7,11,0.0,52,1,2,56662
24717,1035,20,6,11,12,0.0,52,1,2,56519
24718,1035,832,1,12,13,0.0,52,1,2,64636
24719,1035,817,4,5,14,0.0,51,11,3,84811
24720,1035,8,51,20,15,0.0,51,11,1,29296
24721,1035,154,210,13,16,0.0,51,11,2,59180
24722,1035,841,51,19,17,0.0,51,11,2,55585
24723,1035,847,3,15,18,0.0,51,11,3,85414
24724,1035,849,3,18,19,0.0,51,11,3,85831
24725,1035,825,210,17,20,0.0,43,31,2,58323
24726,1036,1,131,1,1,25.0,66,1,2,45230
24727,1036,830,9,3,2,18.0,66,1,2,43133
24728,1036,822,131,2,3,16.0,66,1,3,67060
24729,1036,840,211,5,4,12.0,65,11,2,44739
24730,1036,815,211,4,5,10.0,65,11,1,22641
24731,1036,832,1,7,6,8.0,65,11,2,44244
24732,1036,20,6,11,7,6.0,65,11,1,21820
24733,1036,848,9,6,8,4.0,65,11,2,43467
24734,1036,842,213,10,9,2.0,65,11,2,44635
24735,1036,846,1,8,10,1.0,65,11,2,43860
24736,1036,817,4,13,11,0.0,65,11,1,21837
24737,1036,826,213,12,12,0.0,65,11,2,45115
24738,1036,839,4,15,13,0.0,65,11,1,22366
24739,1036,8,51,14,14,0.0,65,11,2,44511
24740,1036,825,210,16,15,0.0,65,11,1,24148
24741,1036,841,51,20,16,0.0,65,11,2,44037
24742,1036,847,3,18,17,0.0,65,11,2,44597
24743,1036,849,3,19,18,0.0,64,12,2,44797
24744,1036,154,210,17,19,0.0,64,12,2,47222
24745,1036,844,6,9,20,0.0,38,40,1,22274
24746,1037,1,131,1,1,25.0,44,1,1,23298
24747,1037,822,131,2,2,18.0,44,1,1,25548
24748,1037,830,9,3,3,15.0,44,1,1,23314
24749,1037,817,4,4,4,13.0,44,1,1,23586
24750,1037,839,4,6,5,10.0,44,1,1,24305
24751,1037,848,9,5,6,8.0,44,1,1,22738
24752,1037,846,1,10,7,6.0,44,1,1,23046
24753,1037,842,213,12,8,4.0,44,1,1,22681
24754,1037,840,211,9,9,2.0,44,1,1,23689
24755,1037,815,211,8,10,1.0,44,1,1,23175
24756,1037,826,213,11,11,0.0,44,1,1,23769
24757,1037,8,51,16,12,0.0,44,1,1,22960
24758,1037,20,6,14,13,0.0,44,1,1,22982
24759,1037,844,6,13,14,0.0,44,1,2,55778
24760,1037,154,210,17,15,0.0,44,1,1,23636
24761,1037,849,3,19,16,0.0,44,1,2,47009
24762,1037,825,210,20,17,0.0,44,1,2,50495
24766,1038,842,213,10,1,25.0,53,1,2,1543975
24767,1038,832,1,3,2,18.0,53,1,2,1546767
24768,1038,840,211,8,3,15.0,53,1,1,1517308
24769,1038,846,1,6,4,12.0,53,1,2,1546621
24770,1038,822,131,2,5,10.0,53,1,2,1546674
24771,1038,817,4,7,6,8.0,53,1,2,1549135
24772,1038,1,131,1,7,7.0,53,1,3,1573178
24773,1038,839,4,12,8,4.0,53,1,2,1548513
24774,1038,826,213,11,9,2.0,53,1,2,1550059
24775,1038,815,211,4,10,1.0,53,1,2,1551682
24776,1038,849,3,20,11,0.0,53,1,2,1549465
24777,1038,154,210,16,12,0.0,53,1,2,1556124
24778,1038,8,51,14,13,0.0,53,1,2,1545439
24779,1038,847,3,19,14,0.0,53,1,2,1553187
24780,1038,848,9,9,15,0.0,53,1,2,1557908
24781,1038,841,51,18,16,0.0,53,1,3,1577303
24782,1038,830,9,5,17,0.0,30,131,2,1548945
24783,1038,844,6,13,18,0.0,23,3,1,24344
24784,1038,825,210,15,19,0.0,17,131,1,40078
24786,1039,1,131,1,1,26.0,59,1,5,2800388
24787,1039,822,131,2,2,18.0,59,1,5,2802282
24788,1039,848,9,4,3,15.0,59,1,5,2803954
24789,1039,817,4,8,4,12.0,59,1,5,2804005
24790,1039,815,211,7,5,10.0,59,1,5,2804880
24791,1039,846,1,11,6,8.0,59,1,5,2805287
24792,1039,826,213,12,7,6.0,59,1,5,2799562
24793,1039,844,6,5,8,4.0,59,1,5,2786368
24794,1039,8,51,13,9,2.0,59,1,6,2741369
24795,1039,20,6,14,10,1.0,59,1,6,2812686
24796,1039,847,3,18,11,0.0,59,1,5,2781685
24797,1039,154,210,15,12,0.0,59,1,5,2705017
24798,1039,840,211,6,13,0.0,42,29,3,1480049
24799,1039,839,4,10,14,0.0,7,23,1,17455
24806,1040,822,131,3,1,26.0,53,1,1,29750
24807,1040,830,9,2,2,18.0,53,1,1,28748
24808,1040,1,131,1,3,15.0,53,1,1,41352
24809,1040,815,211,4,4,12.0,53,1,1,29602
24810,1040,817,4,5,5,10.0,53,1,1,30112
24811,1040,844,6,10,6,8.0,53,1,1,30261
24812,1040,839,4,7,7,6.0,53,1,1,30068
24813,1040,826,213,11,8,4.0,53,1,1,29662
24814,1040,842,213,9,9,2.0,53,1,2,59179
24815,1040,848,9,15,10,1.0,53,1,2,60322
24816,1040,841,51,17,11,0.0,52,11,1,29767
24817,1040,825,210,18,12,0.0,52,11,1,30188
24818,1040,20,6,14,13,0.0,52,11,1,29395
24819,1040,8,51,19,14,0.0,52,11,1,33317
24820,1040,846,1,8,15,0.0,52,11,2,68476
24821,1040,849,3,20,16,0.0,52,11,1,29862
24822,1040,154,210,16,17,0.0,52,11,2,60042
24823,1040,847,3,13,18,0.0,52,11,3,89273
24826,1041,1,131,2,1,25.0,60,1,2,47163
24827,1041,830,9,3,2,19.0,60,1,2,44674
24828,1041,817,4,6,3,15.0,60,1,2,44689
24829,1041,815,211,9,4,12.0,60,1,2,45492
24830,1041,832,1,10,5,10.0,60,1,2,45144
24831,1041,842,213,12,6,8.0,60,1,2,45542
24832,1041,844,6,4,7,6.0,60,1,2,45671
24833,1041,807,211,20,8,4.0,60,1,2,45386
24834,1041,154,210,16,9,2.0,60,1,1,23635
24835,1041,841,51,14,10,1.0,60,1,2,45254
24836,1041,20,6,11,11,0.0,60,1,2,46982
24837,1041,8,51,19,12,0.0,60,1,2,55881
24838,1041,825,210,15,13,0.0,60,1,2,46130
24839,1041,849,3,18,14,0.0,60,1,2,48800
24840,1041,826,213,13,15,0.0,60,1,2,53353
24841,1041,846,1,8,16,0.0,42,131,1,21991
24842,1041,848,9,5,17,0.0,23,21,1,23562
24844,1041,822,131,1,19,0.0,18,131,1,22625
24845,1041,847,3,17,20,0.0,12,4,1,22496
24846,1042,1,131,1,1,26.0,66,1,1,27162
24847,1042,822,131,2,2,18.0,66,1,1,26512
24848,1042,830,9,3,3,15.0,66,1,1,26394
24849,1042,844,6,4,4,12.0,66,1,1,26940
24850,1042,842,213,9,5,10.0,65,11,1,27204
24851,1042,832,1,7,6,8.0,65,11,1,27299
24852,1042,815,211,5,7,6.0,65,11,2,52812
24853,1042,839,4,11,8,4.0,65,11,1,28535
24854,1042,817,4,10,9,2.0,65,11,1,26999
24855,1042,20,6,15,10,1.0,65,11,1,26666
24856,1042,8,51,16,11,0.0,65,11,1,29061
24857,1042,848,9,6,12,0.0,65,11,2,52169
24858,1042,846,1,8,13,0.0,65,11,2,62557
24859,1042,847,3,14,14,0.0,65,11,1,32991
24860,1042,841,51,17,15,0.0,65,11,1,26473
24861,1042,825,210,19,16,0.0,65,11,1,27300
24862,1042,154,210,18,17,0.0,65,11,1,26985
24863,1042,849,3,20,18,0.0,64,12,1,26739
24864,1042,826,213,13,19,0.0,64,12,2,60154
24865,1042,840,211,12,20,0.0,51,130,2,73797
24866,1043,1,131,2,1,26.0,63,1,2,61307
24867,1043,822,131,1,2,18.0,63,1,2,59729
24868,1043,817,4,5,3,15.0,63,1,1,30204
24869,1043,826,213,8,4,12.0,63,1,2,60086
24870,1043,844,6,7,5,10.0,63,1,1,30243
24871,1043,815,211,11,6,8.0,63,1,2,60540
24872,1043,832,1,10,7,6.0,63,1,2,60564
24873,1043,846,1,9,8,4.0,63,1,2,59886
24874,1043,8,51,18,9,2.0,63,1,1,29863
24875,1043,841,51,20,10,1.0,63,1,1,29745
24876,1043,849,3,19,11,0.0,63,1,1,29892
24877,1043,20,6,14,12,0.0,63,1,2,70431
24878,1043,840,211,15,13,0.0,63,1,3,103385
